Row_id,State,Agency_type,Agency_name,Quarter_1,Quarter_2,Quarter_3,Quarter_4,Population
7936,North Carolina,Cities,Roxboro,0,0,0,0,"8,284"
7937,North Carolina,Cities,Rutherfordton,0,0,0,0,"4,014"
7938,North Carolina,Cities,Saluda,0,0,0,0,695
7939,North Carolina,Cities,Sanford,0,0,0,0,"29,483"
7940,North Carolina,Cities,Scotland Neck,0,0,0,0,"1,880"
7941,North Carolina,Cities,Seagrove,0,0,0,0,227
7942,North Carolina,Cities,Selma,0,0,0,0,"6,776"
7943,North Carolina,Cities,Seven Devils,0,0,0,0,206
7944,North Carolina,Cities,Shallotte,0,0,0,0,"4,183"
7945,North Carolina,Cities,Sharpsburg,0,0,0,0,"2,016"
7946,North Carolina,Cities,Shelby,0,0,0,0,"19,978"
7947,North Carolina,Cities,Siler City,0,0,0,0,"8,225"
7948,North Carolina,Cities,Smithfield,0,0,0,0,"12,507"
7949,North Carolina,Cities,Snow Hill,0,0,0,0,"1,516"
7950,North Carolina,Cities,Southern Pines,0,0,0,0,"14,271"
7951,North Carolina,Cities,Southport,0,0,0,0,"3,856"
7952,North Carolina,Cities,Sparta,0,0,0,0,"1,741"
7953,North Carolina,Cities,Spencer,0,0,0,0,"3,254"
7954,North Carolina,Cities,Spindale,0,0,0,0,"4,203"
7955,North Carolina,Cities,Spring Hope,0,0,0,0,"1,305"
7956,North Carolina,Cities,Spring Lake,0,0,0,0,"12,744"
7957,North Carolina,Cities,Spruce Pine,0,0,0,0,"2,130"
7958,North Carolina,Cities,Stallings,0,0,0,0,"15,927"
7959,North Carolina,Cities,Stanfield,0,0,0,0,"1,521"
7960,North Carolina,Cities,Stanley,0,0,0,0,"3,727"
7961,North Carolina,Cities,Stantonsburg,0,0,0,0,780
7962,North Carolina,Cities,Star,0,0,0,0,855
7963,North Carolina,Cities,Stoneville,0,0,0,0,"1,243"
7964,North Carolina,Cities,St. Pauls,0,0,0,0,"2,344"
7965,North Carolina,Cities,Sugar Mountain,0,0,0,0,197
7966,North Carolina,Cities,Sunset Beach,0,0,0,0,"3,943"
7967,North Carolina,Cities,Surf City,0,0,0,0,"2,412"
7968,North Carolina,Cities,Swansboro,0,0,0,0,"3,292"
7969,North Carolina,Cities,Sylva,0,0,0,0,"2,691"
7970,North Carolina,Cities,Tabor City,0,0,0,0,"3,909"
7971,North Carolina,Cities,Tarboro,0,0,0,0,"10,780"
7972,North Carolina,Cities,Taylorsville,0,0,0,0,"2,192"
7973,North Carolina,Cities,Taylortown,0,0,0,0,838
7974,North Carolina,Cities,Thomasville,0,0,0,0,"26,591"
7975,North Carolina,Cities,Topsail Beach,0,0,0,0,428
7976,North Carolina,Cities,Trent Woods,0,0,0,0,"4,064"
7977,North Carolina,Cities,Troutman,0,0,0,0,"2,714"
7978,North Carolina,Cities,Troy,0,0,0,0,"3,275"
7979,North Carolina,Cities,Tryon,0,0,0,0,"1,612"
7980,North Carolina,Cities,Valdese,0,0,0,0,"4,427"
7981,North Carolina,Cities,Vanceboro,0,0,0,0,977
7982,North Carolina,Cities,Vass,0,0,0,0,783
7983,North Carolina,Cities,Wadesboro,0,0,0,0,"5,207"
7984,North Carolina,Cities,Wagram,0,0,0,0,780
7985,North Carolina,Cities,Wake Forest,0,0,0,0,"44,318"
7986,North Carolina,Cities,Wallace,0,0,0,0,"3,923"
7987,North Carolina,Cities,Walnut Creek,0,0,0,0,867
7988,North Carolina,Cities,Warrenton,0,0,0,0,838
7989,North Carolina,Cities,Warsaw,0,0,0,0,"3,106"
7990,North Carolina,Cities,Washington,0,0,0,0,"9,532"
7991,North Carolina,Cities,Waxhaw,0,0,0,0,"16,112"
7992,North Carolina,Cities,Waynesville,0,0,0,0,"9,991"
7993,North Carolina,Cities,Weaverville,0,0,0,0,"3,946"
7994,North Carolina,Cities,Weldon,0,0,0,0,"1,510"
7995,North Carolina,Cities,Wendell,0,0,0,0,"7,485"
7996,North Carolina,Cities,West Jefferson,0,0,0,0,"1,287"
7997,North Carolina,Cities,Whispering Pines,0,0,0,0,"3,348"
7998,North Carolina,Cities,Whitakers,0,0,0,0,708
7999,North Carolina,Cities,White Lake,0,0,0,0,762
8000,North Carolina,Cities,Whiteville,0,0,0,0,"5,401"
8001,North Carolina,Cities,Wilkesboro,0,0,0,0,"3,482"
8002,North Carolina,Cities,Williamston,0,0,0,0,"5,243"
8003,North Carolina,Cities,Wilson,0,0,0,0,"49,367"
8004,North Carolina,Cities,Wilson's Mills,0,0,0,0,"2,678"
8005,North Carolina,Cities,Windsor,0,0,0,0,"3,259"
8006,North Carolina,Cities,Winfall,0,0,0,0,601
8007,North Carolina,Cities,Wingate,0,0,0,0,"4,034"
8008,North Carolina,Cities,Winston-Salem,0,0,0,0,"246,759"
8009,North Carolina,Cities,Winterville,0,0,0,0,"9,712"
8010,North Carolina,Cities,Winton,0,0,0,0,733
8011,North Carolina,Cities,Woodfin,0,0,0,0,"6,541"
8012,North Carolina,Cities,Woodland,0,0,0,0,709
8013,North Carolina,Cities,Wrightsville Beach,0,0,0,0,"2,558"
8014,North Carolina,Cities,Yadkinville,0,0,0,0,"2,879"
8015,North Carolina,Cities,Youngsville,0,0,0,0,"1,331"
8016,North Carolina,Cities,Zebulon,0,0,0,0,"5,396"
8017,North Carolina,Universities and Colleges,Appalachian State University,0,0,0,0,"19,974"
8018,North Carolina,Universities and Colleges,Beaufort County Community College,0,0,0,0,"1,995"
8019,North Carolina,Universities and Colleges,Belmont Abbey College,0,0,0,0,"1,633"
8020,North Carolina,Universities and Colleges,Davidson College,0,0,0,0,"5,298"
8021,North Carolina,Universities and Colleges,Elizabeth City State University,0,0,0,0,"1,495"
8022,North Carolina,Universities and Colleges,Elon University,0,0,0,0,"7,084"
8023,North Carolina,Universities and Colleges,Fayetteville State University,0,0,0,0,"7,618"
8024,North Carolina,Universities and Colleges,Meredith College,0,0,0,0,"2,143"
8025,North Carolina,Universities and Colleges,Methodist University,0,0,0,0,"2,761"
8026,North Carolina,Universities and Colleges,North Carolina Agricultural and Technical State University,0,0,0,0,"12,566"
8027,North Carolina,Universities and Colleges,North Carolina Central University,0,0,0,0,"9,263"
8028,North Carolina,Universities and Colleges,North Carolina School of the Arts,0,0,0,0,"1,070"
8029,North Carolina,Universities and Colleges,"North Carolina State University, Raleigh",0,0,0,0,"38,431"
8030,North Carolina,Universities and Colleges,Queens University,0,0,0,0,"2,869"
8031,North Carolina,Universities and Colleges,Saint Augustine's University,0,0,0,0,"1,032"
8032,North Carolina,Universities and Colleges,University of North Carolina: Asheville,0,0,0,0,"4,461"
8033,North Carolina,Universities and Colleges,University of North Carolina: Chapel Hill,0,0,0,0,"31,720"
8034,North Carolina,Universities and Colleges,University of North Carolina: Charlotte,0,0,0,0,"33,351"
8035,North Carolina,Universities and Colleges,University of North Carolina: Greensboro,0,0,0,0,"22,138"
8036,North Carolina,Universities and Colleges,University of North Carolina: Pembroke,0,0,0,0,"7,389"
8037,North Carolina,Universities and Colleges,Wake Forest University,0,0,0,0,"8,478"
8038,North Carolina,Universities and Colleges,WakeMed Campus Police3,0,0,0,0,
8039,North Carolina,Universities and Colleges,Western Carolina University,0,0,0,0,"12,280"
8040,North Carolina,Universities and Colleges,Winston-Salem State University,0,0,0,0,"5,884"
8041,North Carolina,Metropolitan Counties,Alamance,0,0,0,0,
8042,North Carolina,Metropolitan Counties,Alexander,0,0,0,0,
8043,North Carolina,Metropolitan Counties,Anson,0,0,0,0,
8044,North Carolina,Metropolitan Counties,Brunswick,0,0,0,0,
8045,North Carolina,Metropolitan Counties,Burke,0,0,0,0,
8046,North Carolina,Metropolitan Counties,Cabarrus,0,0,0,0,
8047,North Carolina,Metropolitan Counties,Caldwell,0,0,0,0,
8048,North Carolina,Metropolitan Counties,Camden,0,0,0,0,
8049,North Carolina,Metropolitan Counties,Catawba,0,0,0,0,
8050,North Carolina,Metropolitan Counties,Chatham,0,0,0,0,
8051,North Carolina,Metropolitan Counties,Craven,0,0,0,0,
8052,North Carolina,Metropolitan Counties,Cumberland,0,0,0,0,
8053,North Carolina,Metropolitan Counties,Davidson,0,0,0,0,
8054,North Carolina,Metropolitan Counties,Davie,0,0,0,0,
8055,North Carolina,Metropolitan Counties,Durham,0,0,0,0,
8056,North Carolina,Metropolitan Counties,Edgecombe,0,0,0,0,
8057,North Carolina,Metropolitan Counties,Gaston,0,0,0,0,
8058,North Carolina,Metropolitan Counties,Gaston County Police Department,0,0,0,0,
8059,North Carolina,Metropolitan Counties,Gates,0,0,0,0,
8060,North Carolina,Metropolitan Counties,Granville,0,0,0,0,
8061,North Carolina,Metropolitan Counties,Guilford,0,0,0,0,
8062,North Carolina,Metropolitan Counties,Harnett,0,0,0,0,
8063,North Carolina,Metropolitan Counties,Haywood,0,0,0,0,
8064,North Carolina,Metropolitan Counties,Henderson,0,0,0,0,
8065,North Carolina,Metropolitan Counties,Hoke,0,0,0,0,
8066,North Carolina,Metropolitan Counties,Iredell,0,0,0,0,
8067,North Carolina,Metropolitan Counties,Johnston,0,0,0,0,
8068,North Carolina,Metropolitan Counties,Jones,0,0,0,0,
8069,North Carolina,Metropolitan Counties,Madison,0,0,0,0,
8070,North Carolina,Metropolitan Counties,Nash,0,0,0,0,
8071,North Carolina,Metropolitan Counties,Onslow,0,0,0,0,
8072,North Carolina,Metropolitan Counties,Orange,0,0,0,0,
8073,North Carolina,Metropolitan Counties,Pamlico,0,0,0,0,
8074,North Carolina,Metropolitan Counties,Pender,0,0,0,0,
8075,North Carolina,Metropolitan Counties,Person,0,0,0,0,
8076,North Carolina,Metropolitan Counties,Randolph,0,0,0,0,
8077,North Carolina,Metropolitan Counties,Rockingham,0,0,0,0,
8078,North Carolina,Metropolitan Counties,Rowan,0,0,0,0,
8079,North Carolina,Metropolitan Counties,Stokes,0,0,0,0,
8080,North Carolina,Metropolitan Counties,Union,0,0,0,0,
8081,North Carolina,Metropolitan Counties,Yadkin,0,0,0,0,
8082,North Carolina,Nonmetropolitan Counties,Alleghany,0,0,0,0,
8083,North Carolina,Nonmetropolitan Counties,Ashe,0,0,0,0,
8084,North Carolina,Nonmetropolitan Counties,Avery,0,0,0,0,
8085,North Carolina,Nonmetropolitan Counties,Beaufort,0,0,0,0,
8086,North Carolina,Nonmetropolitan Counties,Bertie,0,0,0,0,
8087,North Carolina,Nonmetropolitan Counties,Bladen,0,0,0,0,
8088,North Carolina,Nonmetropolitan Counties,Carteret,0,0,0,0,
8089,North Carolina,Nonmetropolitan Counties,Caswell,0,0,0,0,
8090,North Carolina,Nonmetropolitan Counties,Cherokee,0,0,0,0,
8091,North Carolina,Nonmetropolitan Counties,Chowan,0,0,0,0,
8092,North Carolina,Nonmetropolitan Counties,Clay,0,0,0,0,
8093,North Carolina,Nonmetropolitan Counties,Cleveland,0,0,0,0,
8094,North Carolina,Nonmetropolitan Counties,Columbus,0,0,0,0,
8095,North Carolina,Nonmetropolitan Counties,Dare,0,0,0,0,
8096,North Carolina,Nonmetropolitan Counties,Duplin,0,0,0,0,
8097,North Carolina,Nonmetropolitan Counties,Graham,0,0,0,0,
8098,North Carolina,Nonmetropolitan Counties,Halifax,0,0,0,0,
8099,North Carolina,Nonmetropolitan Counties,Hertford,0,0,0,0,
8100,North Carolina,Nonmetropolitan Counties,Hyde,0,0,0,0,
8101,North Carolina,Nonmetropolitan Counties,Jackson,0,0,0,0,
8102,North Carolina,Nonmetropolitan Counties,Lee,0,0,0,0,
8103,North Carolina,Nonmetropolitan Counties,Lenoir,0,0,0,0,
8104,North Carolina,Nonmetropolitan Counties,Macon,0,0,0,0,
8105,North Carolina,Nonmetropolitan Counties,McDowell,0,0,0,0,
8106,North Carolina,Nonmetropolitan Counties,Mitchell,0,0,0,0,
8107,North Carolina,Nonmetropolitan Counties,Montgomery,0,0,0,0,
8108,North Carolina,Nonmetropolitan Counties,Moore,0,0,0,0,
8109,North Carolina,Nonmetropolitan Counties,Northampton,0,0,0,0,
8110,North Carolina,Nonmetropolitan Counties,Pasquotank,0,0,0,0,
8111,North Carolina,Nonmetropolitan Counties,Perquimans,0,0,0,0,
8112,North Carolina,Nonmetropolitan Counties,Polk,0,0,0,0,
8113,North Carolina,Nonmetropolitan Counties,Richmond,0,0,0,0,
8114,North Carolina,Nonmetropolitan Counties,Robeson,0,0,0,0,
8115,North Carolina,Nonmetropolitan Counties,Rutherford,0,0,0,0,
8116,North Carolina,Nonmetropolitan Counties,Sampson,0,0,0,0,
8117,North Carolina,Nonmetropolitan Counties,Scotland,0,0,0,0,
8118,North Carolina,Nonmetropolitan Counties,Stanly,0,0,0,0,
8119,North Carolina,Nonmetropolitan Counties,Surry,0,0,0,0,
8120,North Carolina,Nonmetropolitan Counties,Swain,0,0,0,0,
8121,North Carolina,Nonmetropolitan Counties,Transylvania,0,0,0,0,
8122,North Carolina,Nonmetropolitan Counties,Tyrrell,0,0,0,0,
8123,North Carolina,Nonmetropolitan Counties,Vance,0,0,0,0,
8124,North Carolina,Nonmetropolitan Counties,Warren,0,0,0,0,
8125,North Carolina,Nonmetropolitan Counties,Washington,0,0,0,0,
8126,North Carolina,Nonmetropolitan Counties,Watauga,0,0,0,0,
8127,North Carolina,Nonmetropolitan Counties,Wilkes,0,0,0,0,
8128,North Carolina,Nonmetropolitan Counties,Wilson,0,0,0,0,
8129,North Carolina,Nonmetropolitan Counties,Yancey,0,0,0,0,
8130,North Carolina,State Police Agencies,North Carolina Highway Patrol,0,0,0,0,
8131,North Carolina,Tribal Agencies,Cherokee Tribal,0,0,0,0,
8132,North Carolina,Other Agencies,Asheville Regional Airport,0,0,0,0,
8133,North Carolina,Other Agencies,Beaufort County Alcoholic Beverage Control Enforcement,0,0,0,0,
8134,North Carolina,Other Agencies,Cherry Hospital,0,0,0,0,
8135,North Carolina,Other Agencies,Department of Health and Human Resources,0,0,0,0,
8136,North Carolina,Other Agencies,Department of Wildlife,0,0,0,0,
8137,North Carolina,Other Agencies,Division of Alcohol Law Enforcement,0,0,0,0,
8138,North Carolina,Other Agencies,Division of Marine Fisheries,0,0,0,0,
8139,North Carolina,Other Agencies,"Division of Motor Vehicles, Raleigh",0,0,0,0,
8140,North Carolina,Other Agencies,Durham County Alcoholic Beverage Control Law Enforcement Office,0,0,0,0,
8141,North Carolina,Other Agencies,Nash County Alcoholic Beverage Control Enforcement,0,0,0,0,
8142,North Carolina,Other Agencies,North Carolina Arboretum,0,0,0,0,
8143,North Carolina,Other Agencies,North Carolina State Bureau of Investigation,0,0,0,0,
8144,North Carolina,Other Agencies,Piedmont Triad International Airport,0,0,0,0,
8145,North Carolina,Other Agencies,Raleigh-Durham International Airport,0,0,0,0,
8146,North Carolina,Other Agencies,State Capitol Police,0,0,0,0,
8147,North Carolina,Other Agencies,State Fairgrounds,0,0,0,0,
8148,North Carolina,Other Agencies,State Park Rangers: Carolina Beach,0,0,0,0,
8149,North Carolina,Other Agencies,State Park Rangers: Carvers Creek,0,0,0,0,
8150,North Carolina,Other Agencies,State Park Rangers: Chimney Rock,0,0,0,0,
8151,North Carolina,Other Agencies,State Park Rangers: Cliffs of the Neuse,0,0,0,0,
8152,North Carolina,Other Agencies,State Park Rangers: Crowders Mountain,0,0,0,0,
8153,North Carolina,Other Agencies,State Park Rangers: Dismal Swamp,0,0,0,0,
8154,North Carolina,Other Agencies,State Park Rangers: Elk Knob,0,0,0,0,
8155,North Carolina,Other Agencies,State Park Rangers: Eno River,0,0,0,0,
8156,North Carolina,Other Agencies,State Park Rangers: Falls Lake Recreation Area,0,0,0,0,
8157,North Carolina,Other Agencies,State Park Rangers: Fort Fisher,0,0,0,0,
8158,North Carolina,Other Agencies,State Park Rangers: Fort Macon,0,0,0,0,
8159,North Carolina,Other Agencies,State Park Rangers: Goose Creek,0,0,0,0,
8160,North Carolina,Other Agencies,State Park Rangers: Gorges,0,0,0,0,
8161,North Carolina,Other Agencies,State Park Rangers: Grandfather Mountain,0,0,0,0,
8162,North Carolina,Other Agencies,State Park Rangers: Hammocks Beach,0,0,0,0,
8163,North Carolina,Other Agencies,State Park Rangers: Hanging Rock,0,0,0,0,
8164,North Carolina,Other Agencies,State Park Rangers: Haw River,0,0,0,0,
8165,North Carolina,Other Agencies,State Park Rangers: Jockey's Ridge,0,0,0,0,
8166,North Carolina,Other Agencies,State Park Rangers: Jones Lake,0,0,0,0,
8167,North Carolina,Other Agencies,State Park Rangers: Jordan Lake State Recreation Area,0,0,0,0,
8168,North Carolina,Other Agencies,State Park Rangers: Kerr Lake,0,0,0,0,
8169,North Carolina,Other Agencies,State Park Rangers: Lake James,0,0,0,0,
8170,North Carolina,Other Agencies,State Park Rangers: Lake Norman,0,0,0,0,
8171,North Carolina,Other Agencies,State Park Rangers: Lake Waccamaw,0,0,0,0,
8172,North Carolina,Other Agencies,State Park Rangers: Lumber River,0,0,0,0,
8173,North Carolina,Other Agencies,State Park Rangers: Mayo River,0,0,0,0,
8174,North Carolina,Other Agencies,State Park Rangers: Medoc Mountain,0,0,0,0,
8175,North Carolina,Other Agencies,State Park Rangers: Merchants Millpond,0,0,0,0,
8176,North Carolina,Other Agencies,State Park Rangers: Morrow Mountain,0,0,0,0,
8177,North Carolina,Other Agencies,State Park Rangers: Mount Mitchell,0,0,0,0,
8178,North Carolina,Other Agencies,State Park Rangers: New River-Mount Jefferson,0,0,0,0,
8179,North Carolina,Other Agencies,State Park Rangers: Pettigrew,0,0,0,0,
8180,North Carolina,Other Agencies,State Park Rangers: Pilot Mountain,0,0,0,0,
8181,North Carolina,Other Agencies,State Park Rangers: Raven Rock,0,0,0,0,
8182,North Carolina,Other Agencies,State Park Rangers: Singletary Lake,0,0,0,0,
8183,North Carolina,Other Agencies,State Park Rangers: South Mountains,0,0,0,0,
8184,North Carolina,Other Agencies,State Park Rangers: Stone Mountain,0,0,0,0,
8185,North Carolina,Other Agencies,State Park Rangers: William B. Umstead,0,0,0,0,
8186,North Carolina,Other Agencies,State Park Rangers: Weymouth Woods/Sandhills Nature Preserve,0,0,0,0,
8187,North Carolina,Other Agencies,Triad Municipal Alcoholic Beverage Control Law Enforcement,0,0,0,0,
8188,North Carolina,Other Agencies,University of North Carolina Hospitals,0,0,0,0,
8189,North Carolina,Other Agencies,Wilmington International Airport,0,0,0,0,
8190,North Dakota,Cities,Arnegard,0,0,0,0,158
8191,North Dakota,Cities,Belfield,0,0,0,0,"1,006"
8192,North Dakota,Cities,Berthold,0,0,0,0,503
8193,North Dakota,Cities,Beulah,0,0,0,0,"3,288"
8194,North Dakota,Cities,Bowman,0,0,0,0,"1,661"
8195,North Dakota,Cities,Burlington,0,0,0,0,"1,227"
8196,North Dakota,Cities,Carrington,0,0,0,0,"2,007"
8197,North Dakota,Cities,Cavalier,0,0,0,0,"1,264"
8198,North Dakota,Cities,Ellendale,0,0,0,0,"1,158"
8199,North Dakota,Cities,Emerado,0,0,0,0,453
8200,North Dakota,Cities,Fessenden,0,0,0,0,449
8201,North Dakota,Cities,Grafton,0,0,0,0,"4,216"
8202,North Dakota,Cities,Harvey,0,0,0,0,"1,715"
8203,North Dakota,Cities,Hazen,0,0,0,0,"2,366"
8204,North Dakota,Cities,Jamestown,0,0,0,0,"15,378"
8205,North Dakota,Cities,Kenmare,0,0,0,0,"1,027"
8206,North Dakota,Cities,Killdeer,0,0,0,0,"1,219"
8207,North Dakota,Cities,Lamoure,0,0,,,906
8208,North Dakota,Cities,Lincoln,0,0,0,0,"3,956"
8209,North Dakota,Cities,Lisbon,0,0,0,0,"2,063"
8210,North Dakota,Cities,Mandan,0,0,0,0,"22,743"
8211,North Dakota,Cities,Medora,0,0,0,0,135
8212,North Dakota,Cities,Minot,0,0,0,0,"48,829"
8213,North Dakota,Cities,Napoleon,0,0,0,0,773
8214,North Dakota,Cities,New Town,0,0,0,0,"2,626"
8215,North Dakota,Cities,Northwood,0,0,0,0,897
8216,North Dakota,Cities,Oakes,0,0,0,0,"1,703"
8217,North Dakota,Cities,Powers Lake,0,0,0,0,284
8218,North Dakota,Cities,Ray,0,0,0,0,813
8219,North Dakota,Cities,Rolette,,0,0,0,606
8220,North Dakota,Cities,Rolla,0,0,0,0,"1,314"
8221,North Dakota,Cities,Rugby,0,0,0,0,"2,679"
8222,North Dakota,Cities,Stanley,0,0,0,0,"2,883"
8223,North Dakota,Cities,Steele,0,0,0,0,716
8224,North Dakota,Cities,Surrey,0,0,0,0,"1,453"
8225,North Dakota,Cities,Thompson,0,0,0,0,"1,014"
8226,North Dakota,Cities,Tioga,0,0,0,0,"1,542"
8227,North Dakota,Cities,Valley City,0,0,0,0,"6,423"
8228,North Dakota,Cities,Wahpeton,0,0,0,0,"7,836"
8229,North Dakota,Cities,Watford City,0,0,0,0,"7,931"
8230,North Dakota,Cities,West Fargo,0,0,0,0,"37,385"
8231,North Dakota,Cities,Wishek,0,0,0,0,927
8232,North Dakota,Universities and Colleges,Bismarck State College,0,0,0,0,"5,067"
8233,North Dakota,Universities and Colleges,North Dakota State College of Science,0,0,0,0,"3,683"
8234,North Dakota,Universities and Colleges,North Dakota State University,0,0,0,0,"15,816"
8235,North Dakota,Metropolitan Counties,Burleigh,0,0,0,0,
8236,North Dakota,Metropolitan Counties,Cass,0,0,0,0,
8237,North Dakota,Metropolitan Counties,Grand Forks,0,0,0,0,
8238,North Dakota,Metropolitan Counties,Oliver,0,0,0,0,
8239,North Dakota,Nonmetropolitan Counties,Adams,0,0,0,0,
8240,North Dakota,Nonmetropolitan Counties,Barnes,0,0,0,0,
8241,North Dakota,Nonmetropolitan Counties,Benson,0,0,0,0,
8242,North Dakota,Nonmetropolitan Counties,Billings,0,0,0,0,
8243,North Dakota,Nonmetropolitan Counties,Bottineau,0,0,0,0,
8244,North Dakota,Nonmetropolitan Counties,Bowman,0,0,0,0,
8245,North Dakota,Nonmetropolitan Counties,Burke,0,0,0,0,
8246,North Dakota,Nonmetropolitan Counties,Cavalier,0,0,0,0,
8247,North Dakota,Nonmetropolitan Counties,Dickey,0,0,0,0,
8248,North Dakota,Nonmetropolitan Counties,Divide,0,0,0,0,
8249,North Dakota,Nonmetropolitan Counties,Dunn,0,0,0,0,
8250,North Dakota,Nonmetropolitan Counties,Eddy,0,0,0,0,
8251,North Dakota,Nonmetropolitan Counties,Emmons,0,0,0,0,
8252,North Dakota,Nonmetropolitan Counties,Foster,0,0,0,0,
8253,North Dakota,Nonmetropolitan Counties,Golden Valley,0,0,0,0,
8254,North Dakota,Nonmetropolitan Counties,Grant,0,0,0,0,
8255,North Dakota,Nonmetropolitan Counties,Griggs,0,0,0,0,
8256,North Dakota,Nonmetropolitan Counties,Hettinger,0,0,0,0,
8257,North Dakota,Nonmetropolitan Counties,Kidder,0,0,0,0,
8258,North Dakota,Nonmetropolitan Counties,Lamoure,0,0,0,0,
8259,North Dakota,Nonmetropolitan Counties,Logan,0,0,0,0,
8260,North Dakota,Nonmetropolitan Counties,McHenry,0,0,0,0,
8261,North Dakota,Nonmetropolitan Counties,McIntosh,0,0,0,0,
8262,North Dakota,Nonmetropolitan Counties,McKenzie,0,0,0,0,
8263,North Dakota,Nonmetropolitan Counties,McLean,0,0,0,0,
8264,North Dakota,Nonmetropolitan Counties,Mercer,0,0,0,0,
8265,North Dakota,Nonmetropolitan Counties,Mountrail,0,0,0,0,
8266,North Dakota,Nonmetropolitan Counties,Nelson,0,0,0,0,
8267,North Dakota,Nonmetropolitan Counties,Pembina,0,0,0,0,
8268,North Dakota,Nonmetropolitan Counties,Pierce,0,0,0,0,
8269,North Dakota,Nonmetropolitan Counties,Ramsey,0,0,0,0,
8270,North Dakota,Nonmetropolitan Counties,Ransom,0,0,0,0,
8271,North Dakota,Nonmetropolitan Counties,Renville,0,0,0,0,
8272,North Dakota,Nonmetropolitan Counties,Richland,0,0,0,0,
8273,North Dakota,Nonmetropolitan Counties,Rolette,0,0,0,0,
8274,North Dakota,Nonmetropolitan Counties,Sargent,0,0,0,0,
8275,North Dakota,Nonmetropolitan Counties,Sheridan,0,0,0,0,
8276,North Dakota,Nonmetropolitan Counties,Sioux,0,0,0,0,
8277,North Dakota,Nonmetropolitan Counties,Slope,0,0,0,0,
8278,North Dakota,Nonmetropolitan Counties,Stark,0,0,0,0,
8279,North Dakota,Nonmetropolitan Counties,Steele,0,0,0,0,
8280,North Dakota,Nonmetropolitan Counties,Stutsman,0,0,0,0,
8281,North Dakota,Nonmetropolitan Counties,Towner,0,0,0,0,
8282,North Dakota,Nonmetropolitan Counties,Traill,0,0,0,0,
8283,North Dakota,Nonmetropolitan Counties,Walsh,0,0,0,0,
8284,North Dakota,Nonmetropolitan Counties,Ward,0,0,0,0,
8285,North Dakota,Nonmetropolitan Counties,Wells,0,0,0,0,
8286,North Dakota,Nonmetropolitan Counties,Williams,0,0,0,0,
8287,North Dakota,State Police Agencies,North Dakota Highway Patrol,0,0,0,0,
8288,North Dakota,Tribal Agencies,Fort Totten Agency,0,0,0,,
8289,North Dakota,Tribal Agencies,Standing Rock Agency,,,0,,
8290,North Dakota,Tribal Agencies,Three Affiliated Tribes,0,,,,
8291,Ohio,Cities,Aberdeen,0,0,0,0,"1,597"
8292,Ohio,Cities,Ada,0,0,0,0,"5,556"
8293,Ohio,Cities,Addyston,0,,0,0,944
8294,Ohio,Cities,Albany,0,0,0,0,916
8295,Ohio,Cities,Alliance,0,0,0,0,"21,723"
8296,Ohio,Cities,Amelia,0,0,0,0,"4,994"
8297,Ohio,Cities,American Township,0,0,0,0,"12,094"
8298,Ohio,Cities,Amherst,0,0,0,0,"12,100"
8299,Ohio,Cities,Apple Creek,0,0,0,0,"1,189"
8300,Ohio,Cities,Archbold,0,0,0,0,"4,302"
8301,Ohio,Cities,Ashville,0,0,0,0,"4,162"
8302,Ohio,Cities,Athens,0,0,0,0,"25,356"
8303,Ohio,Cities,Aurora,0,0,0,0,"16,047"
8304,Ohio,Cities,Avon Lake,0,0,0,,"24,418"
8305,Ohio,Cities,Bainbridge Township,0,,,,"11,477"
8306,Ohio,Cities,Baltimore,0,0,0,0,"2,991"
8307,Ohio,Cities,Barnesville,0,0,0,0,"4,064"
8308,Ohio,Cities,Batavia,0,0,0,0,"1,674"
8309,Ohio,Cities,Bath Township,0,0,0,0,"9,689"
8310,Ohio,Cities,Bay View,0,0,0,,601
8311,Ohio,Cities,Bay Village,0,0,0,0,"15,328"
8312,Ohio,Cities,Bazetta Township,0,0,0,0,"5,565"
8313,Ohio,Cities,Beach City,,0,0,0,997
8314,Ohio,Cities,Beachwood,0,0,0,0,"11,681"
8315,Ohio,Cities,Beavercreek,0,0,0,0,"47,203"
8316,Ohio,Cities,Beaver Township,0,0,0,0,"6,437"
8317,Ohio,Cities,Bellaire,0,0,0,0,"4,083"
8318,Ohio,Cities,Bellbrook,0,0,0,0,"7,256"
8319,Ohio,Cities,Bellville,0,0,0,0,"1,867"
8320,Ohio,Cities,Belpre,0,0,0,0,"6,402"
8321,Ohio,Cities,Bentleyville Village,,,,0,859
8322,Ohio,Cities,Bethel,0,0,0,0,"2,796"
8323,Ohio,Cities,Bethesda,,,0,,"1,231"
8324,Ohio,Cities,Bexley,0,0,0,0,"13,893"
8325,Ohio,Cities,Blanchester,0,0,0,0,"4,246"
8326,Ohio,Cities,Bloomdale,0,0,,,684
8327,Ohio,Cities,Blue Ash,0,0,0,0,"12,227"
8328,Ohio,Cities,Bolivar,0,0,0,0,976
8329,Ohio,Cities,Botkins,0,0,0,0,"1,149"
8330,Ohio,Cities,Bowling Green,0,0,0,0,"32,017"
8331,Ohio,Cities,Brecksville,0,0,0,0,"13,652"
8332,Ohio,Cities,Brewster,,0,0,0,"2,161"
8333,Ohio,Cities,Bridgeport,0,0,0,0,"1,756"
8334,Ohio,Cities,Broadview Heights,0,0,0,0,"19,236"
