State,Agency_Type,Agency_name,Total_incidents_bias_motivation,Bias_Motivation_Race_Ethnicity_Ancestry,Bias_Motivation_Religion,Bias_Motivation_Sexual_orientation,Bias_Motivation_Disability,Bias_Motivation_Gender,Bias_Motivation_Gender_Identity,Total_incidents_Q1_to_Q4,No_of_incidents_Q1,No_of_incidents_Q2,No_of_incidents_Q3,No_of_incidents_Q4,Population,agency_with_state,lon,lat
Massachusetts,Cities,Hopkinton,3,0,2,1,0,0,0,3,1,2,0,0,16960,"Hopkinton, Massachusetts",NA,NA
Massachusetts,Cities,Lancaster,1,0,0,1,0,0,0,1,1,0,0,0,8150,"Lancaster, Massachusetts",NA,NA
Massachusetts,Cities,Lawrence,1,0,0,1,0,0,0,1,0,0,0,1,80622,"Lawrence, Massachusetts",NA,NA
Massachusetts,Cities,Lenox,1,0,0,1,0,0,0,1,0,0,1,0,4971,"Lenox, Massachusetts",NA,NA
Massachusetts,Cities,Lexington,2,1,1,0,0,0,0,2,0,0,2,0,33643,"Lexington, Massachusetts",NA,NA
Massachusetts,Cities,Lowell,2,0,1,1,0,0,0,2,1,0,0,1,111027,"Lowell, Massachusetts",NA,NA
Massachusetts,Cities,Lynn,8,5,0,2,0,0,1,7,2,1,3,1,92443,"Lynn, Massachusetts",NA,NA
Massachusetts,Cities,Malden,3,1,0,2,0,0,0,3,0,0,2,1,61102,"Malden, Massachusetts",NA,NA
Massachusetts,Cities,Manchester-by-the-Sea,1,0,0,0,1,0,0,1,0,0,1,0,5387,"Manchester-by-the-Sea, Massachusetts",NA,NA
Massachusetts,Cities,Mansfield,1,1,0,0,0,0,0,1,0,0,0,1,23681,"Mansfield, Massachusetts",NA,NA
Massachusetts,Cities,Mattapoisett,1,1,0,0,0,0,0,1,0,1,0,0,6282,"Mattapoisett, Massachusetts",NA,NA
Massachusetts,Cities,Medford,3,3,0,0,0,0,0,3,0,0,1,2,57367,"Medford, Massachusetts",NA,NA
Massachusetts,Cities,Methuen,3,2,1,0,0,0,0,2,0,0,2,0,49912,"Methuen, Massachusetts",NA,NA
Massachusetts,Cities,Milford,1,1,0,0,0,0,0,1,0,0,0,1,28606,"Milford, Massachusetts",NA,NA
Massachusetts,Cities,Millbury,1,0,1,0,0,0,0,1,1,0,0,0,13532,"Millbury, Massachusetts",NA,NA
Massachusetts,Cities,Milton,2,1,0,1,0,0,0,2,0,0,2,0,27317,"Milton, Massachusetts",NA,NA
Massachusetts,Cities,Nahant,2,1,0,1,0,0,0,2,1,1,0,0,3484,"Nahant, Massachusetts",NA,NA
Massachusetts,Cities,Newburyport,1,1,0,0,0,0,0,1,0,1,0,0,18011,"Newburyport, Massachusetts",NA,NA
Massachusetts,Cities,Newton,24,7,16,0,0,0,1,21,8,6,4,3,89116,"Newton, Massachusetts",NA,NA
Massachusetts,Cities,Northampton,4,2,1,1,0,0,0,4,1,0,2,1,28521,"Northampton, Massachusetts",NA,NA
Massachusetts,Cities,Pepperell,1,0,1,0,0,0,0,1,0,0,1,0,12242,"Pepperell, Massachusetts",NA,NA
Massachusetts,Cities,Pittsfield,1,1,0,0,0,0,0,1,0,0,0,1,43031,"Pittsfield, Massachusetts",NA,NA
Massachusetts,Cities,Provincetown,1,0,0,1,0,0,0,1,0,1,0,0,2959,"Provincetown, Massachusetts",NA,NA
Massachusetts,Cities,Quincy,5,3,0,1,0,1,0,5,1,1,2,1,93437,"Quincy, Massachusetts",NA,NA
Massachusetts,Cities,Randolph,3,3,0,0,0,0,0,3,0,1,2,0,33807,"Randolph, Massachusetts",NA,NA
Massachusetts,Cities,Salem,5,1,1,3,0,0,0,5,0,2,3,0,42888,"Salem, Massachusetts",NA,NA
Massachusetts,Cities,Saugus,1,1,0,0,0,0,0,1,1,0,0,0,28131,"Saugus, Massachusetts",NA,NA
Massachusetts,Cities,Sharon,1,0,0,0,0,1,0,1,0,0,0,1,18200,"Sharon, Massachusetts",NA,NA
Massachusetts,Cities,Shelburne,1,0,0,0,1,0,0,1,0,0,0,1,1839,"Shelburne, Massachusetts",NA,NA
Massachusetts,Cities,Somerville,11,6,3,1,1,0,0,11,2,2,2,5,80899,"Somerville, Massachusetts",NA,NA
Massachusetts,Cities,Southbridge,1,1,0,0,0,0,0,1,0,0,1,0,16819,"Southbridge, Massachusetts",NA,NA
Massachusetts,Cities,Springfield,10,7,0,3,0,0,0,10,3,1,4,2,154102,"Springfield, Massachusetts",NA,NA
Massachusetts,Cities,Stoughton,1,0,1,0,0,0,0,1,0,0,1,0,28583,"Stoughton, Massachusetts",NA,NA
Massachusetts,Cities,Sturbridge,1,0,0,0,1,0,0,1,0,1,0,0,9520,"Sturbridge, Massachusetts",NA,NA
Massachusetts,Cities,Sudbury,1,0,1,0,0,0,0,1,0,0,0,1,19035,"Sudbury, Massachusetts",NA,NA
Massachusetts,Cities,Swampscott,3,0,3,0,0,0,0,3,0,2,0,1,14551,"Swampscott, Massachusetts",NA,NA
Massachusetts,Cities,Taunton,5,3,0,1,0,1,0,5,2,1,2,0,56720,"Taunton, Massachusetts",NA,NA
Massachusetts,Cities,Topsfield,1,1,0,0,0,0,0,1,1,0,0,0,6590,"Topsfield, Massachusetts",NA,NA
Massachusetts,Cities,Waltham,6,1,0,1,1,0,3,6,2,1,1,2,63613,"Waltham, Massachusetts",NA,NA
Massachusetts,Cities,Watertown,4,0,2,2,0,0,0,3,0,0,2,1,34655,"Watertown, Massachusetts",NA,NA
Massachusetts,Cities,Westfield,1,0,0,1,0,0,0,1,0,1,0,0,41700,"Westfield, Massachusetts",NA,NA
Massachusetts,Cities,West Tisbury,1,0,0,0,0,1,0,1,0,0,1,0,2927,"West Tisbury, Massachusetts",NA,NA
Massachusetts,Cities,Williamstown,1,1,0,0,0,0,0,1,0,0,1,0,7591,"Williamstown, Massachusetts",NA,NA
Massachusetts,Cities,Worcester,6,5,0,0,0,0,1,6,0,1,2,3,184595,"Worcester, Massachusetts",NA,NA
Massachusetts,Universities and Colleges,Boston University,21,5,11,4,0,1,0,19,3,3,9,4,32158,"Boston University, Massachusetts",NA,NA
Massachusetts,Universities and Colleges,Brandeis University,1,0,1,0,0,0,0,1,0,0,0,1,5752,"Brandeis University, Massachusetts",NA,NA
Massachusetts,Universities and Colleges,Bridgewater State University,1,0,0,1,0,0,0,1,1,0,0,0,11089,"Bridgewater State University, Massachusetts",NA,NA
Massachusetts,Universities and Colleges,Bristol Community College,1,1,0,0,0,0,0,1,0,0,0,1,8761,"Bristol Community College, Massachusetts",NA,NA
Massachusetts,Universities and Colleges,Clark University,3,0,3,0,0,0,0,3,2,0,0,1,3485,"Clark University, Massachusetts",NA,NA
Massachusetts,Universities and Colleges,Hampshire College,1,1,0,0,0,0,0,1,0,0,0,1,1410,"Hampshire College, Massachusetts",NA,NA
Massachusetts,Universities and Colleges,Massachusetts Institute of Technology,1,0,1,0,0,0,0,1,1,0,0,0,11331,"Massachusetts Institute of Technology, Massachusetts",NA,NA
Massachusetts,Universities and Colleges,Northeastern University,1,0,1,0,0,0,0,1,NA,1,NA,NA,19940,"Northeastern University, Massachusetts",NA,NA
Massachusetts,Universities and Colleges,Salem State University,3,0,0,3,0,0,0,3,2,1,0,0,9215,"Salem State University, Massachusetts",NA,NA
Massachusetts,Universities and Colleges,"Tufts University, Suffolk",1,0,1,0,0,0,0,1,0,1,0,0,NA,"Tufts University, Suffolk, Massachusetts",NA,NA
Massachusetts,Universities and Colleges,University of Massachusetts:Amherst,12,6,4,2,0,0,0,11,6,4,1,0,29269,"University of Massachusetts:Amherst, Massachusetts",NA,NA
Massachusetts,Universities and Colleges,"University of Massachusetts:Medical Center, Worcester",1,1,0,0,0,0,0,1,0,0,0,1,1079,"University of Massachusetts:Medical Center, Worcester, Massachusetts",NA,NA
Massachusetts,Other Agencies,Massachusetts Bay Transportation Authority:Middlesex County,1,1,0,0,0,0,0,1,0,0,1,NA,NA,"Massachusetts Bay Transportation Authority:Middlesex County, Massachusetts",NA,NA
Massachusetts,Other Agencies,Massachusetts Bay Transportation Authority:Suffolk County,5,3,1,1,0,0,0,5,1,1,1,2,NA,"Massachusetts Bay Transportation Authority:Suffolk County, Massachusetts",NA,NA
Michigan,Cities,Albion,3,2,1,0,0,0,0,3,0,0,0,3,8155,"Albion, Michigan",NA,NA
Michigan,Cities,Allegan,1,0,0,1,0,0,0,1,0,1,0,0,5086,"Allegan, Michigan",NA,NA
Michigan,Cities,Ann Arbor,1,0,1,0,0,0,0,1,0,0,0,1,117688,"Ann Arbor, Michigan",NA,NA
Michigan,Cities,Auburn Hills,1,1,0,0,0,0,0,1,0,1,0,0,22933,"Auburn Hills, Michigan",NA,NA
Michigan,Cities,Battle Creek,3,3,0,0,0,0,0,3,0,1,1,1,60904,"Battle Creek, Michigan",NA,NA
Michigan,Cities,Belleville,1,1,0,0,0,0,0,1,0,0,0,1,3860,"Belleville, Michigan",NA,NA
Michigan,Cities,Benton Harbor,1,1,0,0,0,0,0,1,1,0,0,0,9963,"Benton Harbor, Michigan",NA,NA
Michigan,Cities,Benton Township,2,2,0,0,0,0,0,2,0,0,2,0,14413,"Benton Township, Michigan",NA,NA
Michigan,Cities,Berkley,1,1,0,0,0,0,0,1,0,0,1,0,15328,"Berkley, Michigan",NA,NA
Michigan,Cities,Big Rapids,1,1,0,0,0,0,0,1,0,0,0,1,10389,"Big Rapids, Michigan",NA,NA
Michigan,Cities,Birmingham,1,0,1,0,0,0,0,1,0,1,0,0,21012,"Birmingham, Michigan",NA,NA
Michigan,Cities,Blackman Township,3,3,0,0,0,0,0,3,0,0,2,1,37522,"Blackman Township, Michigan",NA,NA
Michigan,Cities,Bloomfield Hills,2,1,1,0,0,0,0,2,0,1,0,1,4031,"Bloomfield Hills, Michigan",NA,NA
Michigan,Cities,Bloomfield Township,2,1,1,0,0,0,0,2,0,0,0,2,42313,"Bloomfield Township, Michigan",NA,NA
Michigan,Cities,Buena Vista Township,2,2,0,0,0,0,0,2,0,1,1,0,8158,"Buena Vista Township, Michigan",NA,NA
Michigan,Cities,Burton,1,1,0,0,0,0,0,1,0,0,1,0,28563,"Burton, Michigan",NA,NA
Michigan,Cities,Cadillac,1,1,0,0,0,0,0,1,0,0,0,1,10372,"Cadillac, Michigan",NA,NA
Michigan,Cities,Caro,1,1,0,0,0,0,0,1,0,0,0,1,4074,"Caro, Michigan",NA,NA
Michigan,Cities,Chesterfield Township,1,1,0,0,0,0,0,1,1,0,0,0,44963,"Chesterfield Township, Michigan",NA,NA
Michigan,Cities,Clawson,2,2,0,0,0,0,0,2,0,0,1,1,12053,"Clawson, Michigan",NA,NA
Michigan,Cities,Clinton Township,1,1,0,0,0,0,0,1,1,0,0,0,100514,"Clinton Township, Michigan",NA,NA
Michigan,Cities,Clio,1,1,0,0,0,0,0,1,0,0,1,0,2516,"Clio, Michigan",NA,NA
Michigan,Cities,Coldwater,1,1,0,0,0,0,0,1,0,1,0,0,10827,"Coldwater, Michigan",NA,NA
Michigan,Cities,Commerce Township,1,1,0,0,0,0,0,1,0,0,1,0,38218,"Commerce Township, Michigan",NA,NA
Michigan,Cities,Dearborn,14,7,4,3,0,0,0,14,3,5,5,1,94646,"Dearborn, Michigan",NA,NA
Michigan,Cities,Dearborn Heights,2,1,1,0,0,0,0,2,0,0,1,1,55852,"Dearborn Heights, Michigan",NA,NA
Michigan,Cities,Detroit,32,16,1,13,2,0,0,32,6,6,7,13,669673,"Detroit, Michigan",NA,NA
Michigan,Cities,East Lansing,3,2,1,0,0,0,0,3,2,0,0,1,48451,"East Lansing, Michigan",NA,NA
Michigan,Cities,Eastpointe,3,3,0,0,0,0,0,3,0,1,0,2,32701,"Eastpointe, Michigan",NA,NA
Michigan,Cities,Eaton Rapids,1,1,0,0,0,0,0,1,0,0,1,0,5226,"Eaton Rapids, Michigan",NA,NA
Michigan,Cities,Escanaba,2,1,0,0,0,1,0,2,0,0,2,0,12278,"Escanaba, Michigan",NA,NA
Michigan,Cities,Evart,1,1,0,0,0,0,0,1,0,0,1,0,1853,"Evart, Michigan",NA,NA
Michigan,Cities,Farmington,1,0,0,1,0,0,0,1,0,0,1,0,10553,"Farmington, Michigan",NA,NA
Michigan,Cities,Ferndale,2,2,0,0,0,0,0,2,0,1,0,1,20232,"Ferndale, Michigan",NA,NA
Michigan,Cities,Flint,16,14,1,1,0,0,0,16,1,4,8,3,97548,"Flint, Michigan",NA,NA
Michigan,Cities,Flushing,1,0,0,1,0,0,0,1,0,1,0,0,8028,"Flushing, Michigan",NA,NA
Michigan,Cities,Forsyth Township,1,1,0,0,0,0,0,1,1,0,0,0,6196,"Forsyth Township, Michigan",NA,NA
Michigan,Cities,Fruitport Township,1,1,0,0,0,0,0,1,0,0,1,0,13879,"Fruitport Township, Michigan",NA,NA
Michigan,Cities,Galesburg,2,2,0,0,0,0,0,2,0,1,0,1,2050,"Galesburg, Michigan",NA,NA
Michigan,Cities,Garden City,3,2,1,0,0,0,0,3,0,0,1,2,26781,"Garden City, Michigan",NA,NA
Michigan,Cities,Gaylord,1,1,0,0,0,0,0,1,0,0,1,0,3662,"Gaylord, Michigan",NA,NA
Michigan,Cities,Genesee Township,1,0,0,1,0,0,0,1,1,0,0,0,20393,"Genesee Township, Michigan",NA,NA
Michigan,Cities,Grand Rapids,2,2,0,0,0,0,0,2,0,1,0,1,196538,"Grand Rapids, Michigan",NA,NA
Michigan,Cities,Grandville,1,0,1,0,0,0,0,1,0,1,0,0,16070,"Grandville, Michigan",NA,NA
Michigan,Cities,Grant,3,3,0,0,0,0,0,3,0,2,0,1,880,"Grant, Michigan",NA,NA
Michigan,Cities,Grosse Pointe Park,2,1,0,1,0,0,0,2,0,0,1,1,11160,"Grosse Pointe Park, Michigan",NA,NA
Michigan,Cities,Grosse Pointe Woods,1,1,0,0,0,0,0,1,0,1,0,0,15699,"Grosse Pointe Woods, Michigan",NA,NA
Michigan,Cities,Hampton Township,1,1,0,0,0,0,0,1,0,0,0,1,9401,"Hampton Township, Michigan",NA,NA
Michigan,Cities,Hamtramck,5,3,2,0,0,0,0,5,2,2,1,0,21929,"Hamtramck, Michigan",NA,NA
Michigan,Cities,Harper Woods,1,1,0,0,0,0,0,1,0,1,0,0,13764,"Harper Woods, Michigan",NA,NA
Michigan,Cities,Hart,1,1,0,0,0,0,0,1,0,0,1,0,2093,"Hart, Michigan",NA,NA
Michigan,Cities,Hastings,1,1,0,0,0,0,0,1,0,1,0,0,7274,"Hastings, Michigan",NA,NA
Michigan,Cities,Highland Park,7,5,1,1,0,0,0,7,1,0,3,3,10810,"Highland Park, Michigan",NA,NA
Michigan,Cities,Houghton,2,2,0,0,0,0,0,2,1,0,0,1,8020,"Houghton, Michigan",NA,NA
Michigan,Cities,Huntington Woods,1,0,1,0,0,0,0,1,1,0,0,0,6360,"Huntington Woods, Michigan",NA,NA
Michigan,Cities,Huron Township,1,1,0,0,0,0,0,1,0,0,1,0,15622,"Huron Township, Michigan",NA,NA
Michigan,Cities,Independence Township,2,2,0,0,0,0,0,2,1,0,0,1,36689,"Independence Township, Michigan",NA,NA
Michigan,Cities,Inkster,6,3,2,1,0,0,0,6,2,1,2,1,24548,"Inkster, Michigan",NA,NA
Michigan,Cities,Ishpeming,2,2,0,0,0,0,0,2,1,0,0,1,6485,"Ishpeming, Michigan",NA,NA
Michigan,Cities,Kalamazoo,1,1,0,0,0,0,0,1,0,1,0,0,76389,"Kalamazoo, Michigan",NA,NA
Michigan,Cities,Lansing,2,1,1,0,0,0,0,2,2,0,0,0,115199,"Lansing, Michigan",NA,NA
Michigan,Cities,Lapeer,2,1,0,1,0,0,0,2,1,0,1,0,8782,"Lapeer, Michigan",NA,NA
Michigan,Cities,Lawton,2,2,0,0,0,0,0,2,0,1,0,1,1860,"Lawton, Michigan",NA,NA
Michigan,Cities,Leslie,1,1,0,0,0,0,0,1,0,1,0,0,1869,"Leslie, Michigan",NA,NA
Michigan,Cities,Lincoln Park,1,1,0,0,0,0,0,1,0,1,0,0,36808,"Lincoln Park, Michigan",NA,NA
Michigan,Cities,Lincoln Township,2,2,0,0,0,0,0,2,0,0,0,2,14500,"Lincoln Township, Michigan",NA,NA
Michigan,Cities,Livonia,4,3,1,0,0,0,0,4,0,0,3,1,94226,"Livonia, Michigan",NA,NA
Michigan,Cities,Ludington,3,3,0,0,0,0,0,3,0,2,1,0,8054,"Ludington, Michigan",NA,NA
Michigan,Cities,Mackinac Island,1,0,0,1,0,0,0,1,0,1,0,0,479,"Mackinac Island, Michigan",NA,NA
Michigan,Cities,Marysville,1,0,0,1,0,0,0,1,0,1,0,0,9722,"Marysville, Michigan",NA,NA
Michigan,Cities,Mason,1,1,0,0,0,0,0,1,0,1,0,0,8461,"Mason, Michigan",NA,NA
Michigan,Cities,Melvindale,2,2,0,0,0,0,0,2,0,1,1,0,10348,"Melvindale, Michigan",NA,NA
Michigan,Cities,Meridian Township,6,4,1,1,0,0,0,6,2,0,0,4,42700,"Meridian Township, Michigan",NA,NA
Michigan,Cities,Monroe,2,2,0,0,0,0,0,2,0,1,1,0,19971,"Monroe, Michigan",NA,NA
Michigan,Cities,Montrose Township,2,0,1,1,0,0,0,2,0,2,0,0,7524,"Montrose Township, Michigan",NA,NA
Michigan,Cities,Mount Pleasant,1,1,0,0,0,0,0,1,0,1,0,0,26069,"Mount Pleasant, Michigan",NA,NA
Michigan,Cities,Muskegon,2,0,1,1,0,0,0,2,0,0,0,2,38442,"Muskegon, Michigan",NA,NA
Michigan,Cities,Muskegon Township,1,0,0,1,0,0,0,1,0,0,0,1,17791,"Muskegon Township, Michigan",NA,NA
Michigan,Cities,Niles,2,1,1,0,0,0,0,2,0,0,2,0,11282,"Niles, Michigan",NA,NA
Michigan,Cities,Norton Shores,3,3,0,0,0,0,0,3,0,1,1,1,24256,"Norton Shores, Michigan",NA,NA
Michigan,Cities,Ontwa Township-Edwardsburg,1,0,0,1,0,0,0,1,0,0,1,0,6481,"Ontwa Township-Edwardsburg, Michigan",NA,NA
Michigan,Cities,Owosso,1,1,0,0,0,0,0,1,0,0,1,0,14605,"Owosso, Michigan",NA,NA
Michigan,Cities,Oxford Township,1,1,0,0,0,0,0,1,1,0,0,0,18164,"Oxford Township, Michigan",NA,NA
Michigan,Cities,Pittsfield Township,3,1,1,1,0,0,0,3,0,0,2,1,38704,"Pittsfield Township, Michigan",NA,NA
Michigan,Cities,Plymouth,1,0,0,1,0,0,0,1,0,0,1,0,8865,"Plymouth, Michigan",NA,NA
Michigan,Cities,Plymouth Township,1,0,0,1,0,0,0,1,0,0,0,1,26870,"Plymouth Township, Michigan",NA,NA
Michigan,Cities,Pontiac,2,2,0,0,0,0,0,2,1,0,1,0,60003,"Pontiac, Michigan",NA,NA
Michigan,Cities,Portage,1,1,0,0,0,0,0,1,0,0,1,0,48550,"Portage, Michigan",NA,NA
Michigan,Cities,Port Huron,1,0,0,1,0,0,0,1,0,0,1,0,29182,"Port Huron, Michigan",NA,NA
Michigan,Cities,Redford Township,2,1,1,0,0,0,0,2,0,1,1,0,47218,"Redford Township, Michigan",NA,NA
Michigan,Cities,Richland,1,1,0,0,0,0,0,1,0,1,0,0,793,"Richland, Michigan",NA,NA
Michigan,Cities,River Rouge,1,1,0,0,0,0,0,1,0,0,0,1,7480,"River Rouge, Michigan",NA,NA
Michigan,Cities,Rochester Hills,2,2,0,0,0,0,0,2,1,0,1,0,73913,"Rochester Hills, Michigan",NA,NA
Michigan,Cities,Romulus,4,4,0,0,0,0,0,4,0,2,1,1,23315,"Romulus, Michigan",NA,NA
Michigan,Cities,Roseville,3,3,0,0,0,0,0,3,1,1,1,0,47704,"Roseville, Michigan",NA,NA
Michigan,Cities,Royal Oak,1,1,0,0,0,0,0,1,1,0,0,0,59367,"Royal Oak, Michigan",NA,NA
Michigan,Cities,Saginaw,5,3,1,1,0,0,0,5,2,2,0,1,48942,"Saginaw, Michigan",NA,NA
Michigan,Cities,Saginaw Township,2,2,0,0,0,0,0,2,0,1,1,0,39421,"Saginaw Township, Michigan",NA,NA
Michigan,Cities,Saline,1,1,0,0,0,0,0,1,0,0,1,0,9158,"Saline, Michigan",NA,NA
Michigan,Cities,Sault Ste. Marie,2,0,0,2,0,0,0,2,2,0,0,0,13763,"Sault Ste. Marie, Michigan",NA,NA
Michigan,Cities,Shelby Township,4,3,0,1,0,0,0,4,0,1,1,2,78427,"Shelby Township, Michigan",NA,NA
Michigan,Cities,Southfield,3,1,1,1,0,0,0,3,1,1,0,1,73438,"Southfield, Michigan",NA,NA
Michigan,Cities,Southgate,4,3,0,1,0,0,0,4,1,2,1,0,29158,"Southgate, Michigan",NA,NA
Michigan,Cities,South Lyon,2,2,0,0,0,0,0,2,0,1,1,0,11801,"South Lyon, Michigan",NA,NA
Michigan,Cities,St. Charles,2,1,1,0,0,0,0,2,0,0,2,0,1940,"St. Charles, Michigan",NA,NA
Michigan,Cities,St. Joseph Township,1,1,0,0,0,0,0,1,0,1,0,0,9850,"St. Joseph Township, Michigan",NA,NA
Michigan,Cities,Sturgis,1,1,0,0,0,0,0,1,0,1,0,0,10876,"Sturgis, Michigan",NA,NA
Michigan,Cities,Taylor,3,3,0,0,0,0,0,3,0,1,1,1,61290,"Taylor, Michigan",NA,NA
Michigan,Cities,Tittabawassee Township,1,1,0,0,0,0,0,1,0,0,1,0,9782,"Tittabawassee Township, Michigan",NA,NA
Michigan,Cities,Traverse City,7,4,3,0,0,0,0,7,0,2,2,3,15330,"Traverse City, Michigan",NA,NA
Michigan,Cities,Troy,7,7,0,0,0,0,0,7,0,1,3,3,83743,"Troy, Michigan",NA,NA
Michigan,Cities,Van Buren Township,4,2,0,2,0,0,0,4,0,0,2,2,28090,"Van Buren Township, Michigan",NA,NA
Michigan,Cities,Warren,10,7,1,0,2,0,0,10,2,2,2,4,135620,"Warren, Michigan",NA,NA
Michigan,Cities,Waterford Township,1,1,0,0,0,0,0,1,1,0,0,0,73308,"Waterford Township, Michigan",NA,NA
Michigan,Cities,West Bloomfield Township,9,5,4,0,0,0,0,9,1,2,4,2,66123,"West Bloomfield Township, Michigan",NA,NA
Michigan,Cities,Wyoming,1,0,1,0,0,0,0,1,1,0,0,0,75917,"Wyoming, Michigan",NA,NA
Michigan,Universities and Colleges,Eastern Michigan University,6,4,2,0,0,0,0,6,0,0,2,4,21824,"Eastern Michigan University, Michigan",NA,NA
Michigan,Universities and Colleges,Grand Valley State University,1,0,0,1,0,0,0,1,0,0,1,0,25325,"Grand Valley State University, Michigan",NA,NA
Michigan,Universities and Colleges,Michigan State University,4,2,1,1,0,0,0,4,0,0,1,3,50538,"Michigan State University, Michigan",NA,NA
Michigan,Universities and Colleges,Mott Community College,1,1,0,0,0,0,0,1,0,0,1,0,8617,"Mott Community College, Michigan",NA,NA
Michigan,Universities and Colleges,Schoolcraft College,1,1,0,0,0,0,0,1,0,0,1,0,11687,"Schoolcraft College, Michigan",NA,NA
Michigan,Universities and Colleges,University of Michigan:Ann Arbor,8,6,1,1,0,0,0,8,2,2,1,3,43651,"University of Michigan:Ann Arbor, Michigan",NA,NA
Michigan,Universities and Colleges,University of Michigan:Flint,1,1,0,0,0,0,0,1,0,0,0,1,8470,"University of Michigan:Flint, Michigan",NA,NA
Michigan,Universities and Colleges,Western Michigan University,1,1,0,0,0,0,0,1,0,0,1,0,23529,"Western Michigan University, Michigan",NA,NA
Michigan,Metropolitan Counties,Barry,2,2,0,0,0,0,0,2,0,2,0,0,NA,"Barry, Michigan",NA,NA
Michigan,Metropolitan Counties,Calhoun,2,1,0,1,0,0,0,2,0,0,2,0,NA,"Calhoun, Michigan",NA,NA
Michigan,Metropolitan Counties,Eaton,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Eaton, Michigan",NA,NA
Michigan,Metropolitan Counties,Genesee,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Genesee, Michigan",NA,NA
Michigan,Metropolitan Counties,Ingham,2,2,0,0,0,0,0,2,0,2,0,0,NA,"Ingham, Michigan",NA,NA
Michigan,Metropolitan Counties,Jackson,3,3,0,0,0,0,0,3,0,0,3,0,NA,"Jackson, Michigan",NA,NA
Michigan,Metropolitan Counties,Kent,2,1,0,1,0,0,0,2,1,1,0,0,NA,"Kent, Michigan",NA,NA
Michigan,Metropolitan Counties,Lapeer,3,2,0,1,0,0,0,3,2,0,0,1,NA,"Lapeer, Michigan",NA,NA
Michigan,Metropolitan Counties,Livingston,2,0,0,0,1,1,0,2,1,0,0,1,NA,"Livingston, Michigan",NA,NA
Michigan,Metropolitan Counties,Macomb,1,1,0,0,0,0,0,1,0,1,0,0,NA,"Macomb, Michigan",NA,NA
Michigan,Metropolitan Counties,Monroe,3,3,0,0,0,0,0,3,0,1,1,1,NA,"Monroe, Michigan",NA,NA
Michigan,Metropolitan Counties,Montcalm,2,1,0,1,0,0,0,2,1,0,1,0,NA,"Montcalm, Michigan",NA,NA
Michigan,Metropolitan Counties,Muskegon,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Muskegon, Michigan",NA,NA
Michigan,Metropolitan Counties,Oakland,2,0,0,2,0,0,0,2,1,0,1,0,NA,"Oakland, Michigan",NA,NA
Michigan,Metropolitan Counties,Saginaw,2,2,0,0,0,0,0,2,1,1,0,0,NA,"Saginaw, Michigan",NA,NA
Michigan,Metropolitan Counties,St. Clair,1,0,0,1,0,0,0,1,0,0,0,1,NA,"St. Clair, Michigan",NA,NA
Michigan,Metropolitan Counties,Van Buren,2,1,0,1,0,0,0,2,0,0,0,2,NA,"Van Buren, Michigan",NA,NA
Michigan,Metropolitan Counties,Washtenaw,2,2,0,0,0,0,0,2,0,0,1,1,NA,"Washtenaw, Michigan",NA,NA
Michigan,Nonmetropolitan Counties,Benzie,1,1,0,0,0,0,0,1,1,0,0,0,NA,"Benzie, Michigan",NA,NA
Michigan,Nonmetropolitan Counties,Clare,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Clare, Michigan",NA,NA
Michigan,Nonmetropolitan Counties,Emmet,1,1,0,0,0,0,0,1,0,1,0,0,NA,"Emmet, Michigan",NA,NA
Michigan,Nonmetropolitan Counties,Gratiot,2,2,0,0,0,0,0,2,0,1,0,1,NA,"Gratiot, Michigan",NA,NA
Michigan,Nonmetropolitan Counties,Hillsdale,1,1,0,0,0,0,0,1,0,1,0,0,NA,"Hillsdale, Michigan",NA,NA
Michigan,Nonmetropolitan Counties,Huron,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Huron, Michigan",NA,NA
Michigan,Nonmetropolitan Counties,Ionia,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Ionia, Michigan",NA,NA
Michigan,Nonmetropolitan Counties,Luce,1,0,0,0,1,0,0,1,0,0,1,0,NA,"Luce, Michigan",NA,NA
Michigan,Nonmetropolitan Counties,Marquette,1,1,0,0,0,0,0,1,0,1,0,0,NA,"Marquette, Michigan",NA,NA
Michigan,Nonmetropolitan Counties,Mason,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Mason, Michigan",NA,NA
Michigan,Nonmetropolitan Counties,Mecosta,2,2,0,0,0,0,0,2,0,1,1,0,NA,"Mecosta, Michigan",NA,NA
Michigan,Nonmetropolitan Counties,Menominee,3,3,0,0,0,0,0,3,1,2,0,0,NA,"Menominee, Michigan",NA,NA
Michigan,Nonmetropolitan Counties,Oceana,2,1,0,1,0,0,0,2,1,1,0,0,NA,"Oceana, Michigan",NA,NA
Michigan,Nonmetropolitan Counties,Sanilac,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Sanilac, Michigan",NA,NA
Michigan,Nonmetropolitan Counties,Tuscola,4,1,1,1,0,1,0,4,0,0,2,2,NA,"Tuscola, Michigan",NA,NA
