"State","Agency_Type","Agency_name","Total_incidents_bias_motivation","Bias_Motivation_Race_Ethnicity_Ancestry","Bias_Motivation_Religion","Bias_Motivation_Sexual_orientation","Bias_Motivation_Disability","Bias_Motivation_Gender","Bias_Motivation_Gender_Identity","Total_incidents_Q1_to_Q4","No_of_incidents_Q1","No_of_incidents_Q2","No_of_incidents_Q3","No_of_incidents_Q4","Population"
"North Carolina","Cities","Apex",3,3,0,0,0,0,0,3,0,1,1,1,"47,324"
"North Carolina","Cities","Asheville",3,1,0,2,0,0,0,3,1,0,2,0,"89,546"
"North Carolina","Cities","Boone",1,0,0,1,0,0,0,1,0,1,0,0,"18,374"
"North Carolina","Cities","Charlotte-Mecklenburg",27,16,3,8,0,0,0,27,6,11,5,5,"896,379"
"North Carolina","Cities","Concord",1,0,1,0,0,0,0,1,0,0,1,0,"89,446"
"North Carolina","Cities","Durham",3,2,1,0,0,0,0,3,0,1,1,1,"263,716"
"North Carolina","Cities","Fayetteville",7,7,0,0,0,0,0,7,0,1,4,2,"202,200"
"North Carolina","Cities","Gastonia",3,3,0,0,0,0,0,3,0,0,2,1,"75,118"
"North Carolina","Cities","Greensboro",6,1,4,1,0,0,0,6,0,1,4,1,"288,618"
"North Carolina","Cities","Greenville",6,1,0,4,0,0,1,6,2,2,1,1,"91,766"
"North Carolina","Cities","Hickory",1,1,0,0,0,0,0,1,0,0,0,1,"40,437"
"North Carolina","Cities","High Point",5,5,0,0,0,0,0,5,1,1,0,3,"111,435"
"North Carolina","Cities","Huntersville",1,1,0,0,0,0,0,1,1,0,0,0,"53,932"
"North Carolina","Cities","Jacksonville",1,0,0,1,0,0,0,1,0,0,1,0,"66,686"
"North Carolina","Cities","Littleton",1,1,0,0,0,0,0,1,0,1,0,0,641
"North Carolina","Cities","Morganton",4,4,0,0,0,0,0,4,0,0,1,3,"16,656"
"North Carolina","Cities","Raleigh",28,15,7,6,0,0,0,28,8,6,9,5,"460,593"
"North Carolina","Cities","Roanoke Rapids2",4,4,0,0,0,0,0,4,1,1,2,0,"15,273"
"North Carolina","Cities","Rockingham",1,1,0,0,0,0,0,1,0,0,0,1,"9,155"
"North Carolina","Cities","Rocky Mount",1,1,0,0,0,0,0,1,0,0,1,0,"55,431"
"North Carolina","Cities","Salisbury",3,3,0,0,0,0,0,3,0,1,0,2,"34,121"
"North Carolina","Cities","Siler City",1,1,0,0,0,0,0,1,0,0,0,1,"8,498"
"North Carolina","Cities","Wilmington",5,4,1,0,0,0,0,5,2,1,1,1,"117,852"
"North Carolina","Cities","Wilson",1,0,0,1,0,0,0,1,0,0,1,0,"49,734"
"North Carolina","Universities and Colleges","Duke University",1,0,1,0,0,0,0,1,0,0,0,1,"15,984"
"North Carolina","Universities and Colleges","East Carolina University",1,1,0,0,0,0,0,1,1,0,0,0,"28,289"
"North Carolina","Universities and Colleges","North Carolina Central University",2,0,0,1,0,0,1,2,0,0,1,1,"8,011"
"North Carolina","Universities and Colleges","North Carolina School of the Arts",2,2,0,0,0,0,0,2,1,1,0,0,970
"North Carolina","Universities and Colleges","University of North Carolina, Greensboro",2,1,0,1,0,0,0,2,0,1,0,1,"19,393"
"North Carolina","Metropolitan Counties","Forsyth",6,6,0,0,0,0,0,6,1,3,1,1,
"North Carolina","Metropolitan Counties","Franklin",4,4,0,0,0,0,0,4,2,1,0,1,
"North Carolina","Metropolitan Counties","Gaston County Police Department",1,1,0,0,0,0,0,1,0,0,1,0,
"North Carolina","Metropolitan Counties","Iredell",2,2,0,0,0,0,0,2,1,0,0,1,
"North Carolina","Metropolitan Counties","New Hanover",1,1,0,0,0,0,0,1,0,0,0,1,
"North Carolina","Metropolitan Counties","Randolph",1,0,1,0,0,0,0,1,0,0,1,0,
"North Carolina","Metropolitan Counties","Yadkin",2,1,1,0,0,0,0,2,1,0,0,1,
"North Carolina","Nonmetropolitan Counties","Jackson",2,1,1,0,0,0,0,1,0,0,0,1,
"North Carolina","Nonmetropolitan Counties","Moore",1,0,0,0,0,1,0,1,1,0,0,0,
"North Carolina","Nonmetropolitan Counties","Sampson",2,2,0,0,0,0,0,2,0,0,0,2,
"North Carolina","Nonmetropolitan Counties","Surry",1,1,0,0,0,0,0,1,0,0,0,1,
"North Carolina","Other Agencies","University of North Carolina Hospitals",1,1,0,0,0,0,0,1,0,0,1,0,
"North Dakota","Cities","Bismarck",2,2,0,0,0,0,0,2,0,0,0,2,"73,248"
"North Dakota","Cities","Grand Forks",1,0,1,0,0,0,0,1,0,0,1,0,"57,853"
"North Dakota","Cities","Watford City",2,2,0,0,0,0,0,2,0,0,1,1,"8,819"
"North Dakota","Cities","Williston",1,1,0,0,0,0,0,1,0,0,1,0,"29,929"
"North Dakota","Universities and Colleges","University of North Dakota",1,1,0,0,0,0,0,1,0,0,1,0,"14,951"
"North Dakota","Nonmetropolitan Counties","Hettinger",1,1,0,0,0,0,0,1,0,0,0,1,
"Ohio","Cities","Akron",4,3,0,1,0,0,0,4,1,2,1,0,"197,257"
"Ohio","Cities","Albany",1,0,0,1,0,0,0,1,0,0,0,1,918
"Ohio","Cities","Athens",1,1,0,0,0,0,0,1,0,0,1,0,"25,203"
"Ohio","Cities","Aurora",3,2,0,1,0,0,0,3,0,1,1,1,"15,897"
"Ohio","Cities","Barberton",1,1,0,0,0,0,0,1,0,0,0,1,"26,172"
"Ohio","Cities","Beaver Township",1,0,0,1,0,0,0,1,0,1,0,0,"6,492"
"Ohio","Cities","Bellbrook",2,0,1,0,1,0,0,2,2,0,0,0,"7,074"
"Ohio","Cities","Bellefontaine",2,1,0,1,0,0,0,2,0,1,1,0,"13,073"
"Ohio","Cities","Bexley",1,0,1,0,0,0,0,1,0,0,1,0,"13,775"
"Ohio","Cities","Blue Ash",4,1,1,1,0,1,0,4,3,0,0,1,"12,169"
"Ohio","Cities","Boardman",1,1,0,0,0,0,0,1,0,1,0,0,"39,692"
"Ohio","Cities","Canton",1,1,0,0,0,0,0,1,0,1,0,0,"71,652"
"Ohio","Cities","Chillicothe",1,1,0,0,0,0,0,1,0,0,1,0,"21,692"
"Ohio","Cities","Cincinnati",42,32,2,8,0,0,0,42,7,10,10,15,"298,880"
"Ohio","Cities","Circleville",1,1,0,0,0,0,0,1,0,0,1,0,"13,930"
"Ohio","Cities","Cleveland",8,8,0,0,0,0,0,8,2,5,1,0,"386,227"
"Ohio","Cities","Colerain Township",4,4,0,0,0,0,0,4,3,1,0,0,"58,907"
"Ohio","Cities","Columbus",151,123,10,18,0,0,0,151,42,29,49,31,"862,515"
"Ohio","Cities","Dayton",5,5,0,0,0,0,0,5,0,4,0,1,"140,260"
"Ohio","Cities","Defiance",1,1,0,0,0,0,0,1,0,0,0,1,"16,697"
"Ohio","Cities","Delhi Township",3,3,0,0,0,0,0,3,1,1,1,0,"29,573"
"Ohio","Cities","East Palestine",2,2,0,0,0,0,0,2,0,1,1,0,"4,548"
"Ohio","Cities","Elyria",3,2,0,1,0,0,0,3,1,2,0,0,"53,633"
"Ohio","Cities","Fairborn",2,1,0,1,0,0,0,2,1,0,0,1,"33,587"
"Ohio","Cities","Fairview Park",1,1,0,0,0,0,0,1,0,0,0,1,"16,318"
"Ohio","Cities","Findlay",1,0,1,0,0,0,0,1,1,0,,,"41,156"
"Ohio","Cities","Gahanna",3,2,1,0,0,0,0,3,1,2,0,0,"34,859"
"Ohio","Cities","Garfield Heights",1,0,0,1,0,0,0,1,1,,,0,"27,938"
"Ohio","Cities","Green Township",1,0,0,1,0,0,0,1,0,0,0,1,"58,764"
"Ohio","Cities","Greenville",1,1,0,0,0,0,0,1,0,1,0,0,"12,962"
"Ohio","Cities","Grove City",5,5,0,0,0,0,0,5,1,2,1,1,"40,161"
"Ohio","Cities","Hamilton",9,9,0,0,0,0,0,9,1,3,3,2,"62,423"
"Ohio","Cities","Heath",1,1,0,0,0,0,0,1,0,0,1,0,"10,528"
"Ohio","Cities","Hilliard",3,2,0,1,0,0,0,3,0,2,1,0,"34,832"
"Ohio","Cities","Huber Heights",5,3,0,1,1,0,0,5,1,1,2,1,"38,180"
"Ohio","Cities","Independence",1,1,0,0,0,0,0,1,0,0,0,1,"7,132"
"Ohio","Cities","Jackson Township, Stark County",3,2,0,1,0,0,0,3,2,0,1,0,"40,780"
"Ohio","Cities","Lockland",1,1,0,0,0,0,0,1,1,0,0,0,"3,422"
"Ohio","Cities","Lyndhurst",3,1,1,1,0,0,0,3,0,1,1,1,"13,624"
"Ohio","Cities","Mansfield",3,1,2,0,0,0,0,3,2,1,0,0,"46,656"
"Ohio","Cities","Marietta",1,1,0,0,0,0,0,1,0,1,0,,"13,867"
"Ohio","Cities","Massillon",3,3,0,0,0,0,0,3,1,2,0,0,"32,268"
"Ohio","Cities","Maumee",1,0,1,0,0,0,0,1,0,0,1,0,"13,875"
"Ohio","Cities","Mayfield Heights",1,1,0,0,0,0,0,1,0,1,0,0,"18,770"
"Ohio","Cities","Medina Township",1,1,0,0,0,0,0,1,1,0,0,0,"9,015"
"Ohio","Cities","Miamisburg",1,0,1,0,0,0,0,1,0,1,0,0,"20,000"
"Ohio","Cities","Miami Township, Montgomery County",1,1,0,0,0,0,0,1,0,0,0,1,"29,140"
"Ohio","Cities","Monroe",1,1,0,0,0,0,0,1,0,1,0,0,"15,933"
"Ohio","Cities","Montgomery",1,1,0,0,0,0,0,1,1,0,0,0,"10,558"
"Ohio","Cities","Montpelier",1,1,0,0,0,0,0,1,1,0,0,0,"3,980"
"Ohio","Cities","Montville Township",1,1,0,0,0,0,0,1,0,1,0,0,"11,815"
"Ohio","Cities","Moraine",3,3,0,0,0,0,0,3,1,0,1,1,"6,385"
"Ohio","Cities","Mount Healthy",1,1,0,0,0,0,0,1,0,0,1,0,"6,028"
"Ohio","Cities","Napoleon",4,2,0,2,0,0,0,4,2,0,1,1,"8,566"
"Ohio","Cities","New Franklin",1,1,0,0,0,0,0,1,0,1,0,0,"14,285"
"Ohio","Cities","Newton Falls",1,1,0,0,0,0,0,1,0,0,1,0,"4,628"
"Ohio","Cities","North College Hill",1,0,0,1,0,0,0,1,0,0,1,0,"9,320"
"Ohio","Cities","Oberlin",1,0,1,0,0,0,0,1,0,0,0,1,"8,342"
"Ohio","Cities","Parma",3,1,2,0,0,0,0,3,1,1,0,1,"79,576"
"Ohio","Cities","Portsmouth",1,1,0,0,0,0,0,1,0,1,0,,"20,442"
"Ohio","Cities","Powell",1,1,0,0,0,0,0,1,0,1,0,0,"13,273"
"Ohio","Cities","Reynoldsburg",1,1,0,0,0,0,0,1,0,0,1,0,"37,406"
"Ohio","Cities","Salem",4,0,0,0,4,0,0,4,1,0,3,0,"11,943"
"Ohio","Cities","Shelby",2,1,0,1,0,0,0,2,0,1,1,0,"9,012"
"Ohio","Cities","Sidney",3,2,0,1,0,0,0,3,0,1,2,0,"20,797"
"Ohio","Cities","South Euclid",1,1,0,0,0,0,0,1,0,1,0,0,"21,686"
"Ohio","Cities","Springfield Township, Hamilton County",1,0,0,1,0,0,0,1,0,1,0,0,"36,527"
"Ohio","Cities","Springfield Township, Summit County",2,1,0,1,0,0,0,2,0,1,0,1,"17,813"
"Ohio","Cities","Steubenville",1,1,0,0,0,0,0,1,,0,1,0,"18,137"
"Ohio","Cities","Streetsboro",1,0,0,0,1,0,0,1,0,0,0,1,"16,364"
"Ohio","Cities","Toledo",35,31,0,4,0,0,0,35,3,3,17,12,"278,366"
"Ohio","Cities","Troy",2,0,0,2,0,0,0,2,2,0,0,0,"25,745"
"Ohio","Cities","Upper Arlington",1,1,0,0,0,0,0,1,1,0,0,0,"35,150"
"Ohio","Cities","Upper Sandusky",1,1,0,0,0,0,0,1,0,0,1,0,"6,515"
"Ohio","Cities","Urbana",9,9,0,0,0,0,0,9,0,0,0,9,"11,482"
"Ohio","Cities","Vienna Township",1,1,0,0,0,0,0,1,0,0,0,1,"3,817"
"Ohio","Cities","Wadsworth",1,1,0,0,0,0,0,1,0,0,1,0,"21,910"
"Ohio","Cities","Wapakoneta",3,2,1,0,0,0,0,3,0,1,1,1,"9,815"
"Ohio","Cities","Warren",1,1,0,0,0,0,0,1,0,0,0,1,"40,005"
"Ohio","Cities","West Chester Township",1,1,0,0,0,0,0,1,0,1,0,0,"61,080"
"Ohio","Cities","West Jefferson",1,0,0,0,1,0,0,1,0,0,1,0,"4,291"
"Ohio","Cities","Wilmington",2,1,1,0,0,0,0,2,0,1,1,0,"12,443"
"Ohio","Cities","Wooster",1,1,0,0,0,0,0,1,1,0,0,0,"26,883"
"Ohio","Cities","Xenia",1,1,0,0,0,0,0,1,1,0,0,0,"26,037"
"Ohio","Cities","Yellow Springs",2,1,1,0,0,0,0,2,1,1,0,0,"3,857"
"Ohio","Cities","Youngstown",3,2,0,1,0,0,0,3,0,1,2,0,"64,181"
"Ohio","Cities","Zanesville",3,1,0,2,0,0,0,3,1,0,1,1,"25,494"
"Ohio","Universities and Colleges","Capital University",1,0,0,1,0,0,0,1,0,0,0,1,"3,465"
"Ohio","Universities and Colleges","Kent State University",1,1,0,0,0,0,0,1,,,1,,"30,067"
"Ohio","Universities and Colleges","Ohio State University, Columbus",2,2,0,0,0,0,0,2,0,0,0,2,"58,663"
"Ohio","Universities and Colleges","Otterbein University",1,1,0,0,0,0,0,1,0,1,0,0,"2,808"
"Ohio","Universities and Colleges","University of Akron",1,1,0,0,0,0,0,1,0,0,1,0,"23,101"
"Ohio","Metropolitan Counties","Butler",2,1,1,0,0,0,0,2,1,0,1,0,
"Ohio","Metropolitan Counties","Clark",2,0,1,1,0,0,0,2,0,2,0,0,
"Ohio","Metropolitan Counties","Clermont",1,0,1,0,0,0,0,1,0,1,0,0,
"Ohio","Metropolitan Counties","Delaware",1,1,0,0,0,0,0,1,0,0,1,0,
"Ohio","Metropolitan Counties","Geauga",1,1,0,0,0,0,0,1,0,0,0,1,
"Ohio","Metropolitan Counties","Greene",7,6,1,0,0,0,0,7,2,1,2,2,
"Ohio","Metropolitan Counties","Lawrence",1,1,0,0,0,0,0,1,0,0,1,0,
"Ohio","Metropolitan Counties","Lorain",1,0,0,0,0,0,1,1,0,0,1,0,
"Ohio","Metropolitan Counties","Montgomery",2,1,0,1,0,0,0,2,0,0,2,0,
"Ohio","Metropolitan Counties","Summit",1,1,0,0,0,0,0,1,0,0,1,0,
"Ohio","Metropolitan Counties","Trumbull",2,1,0,0,1,0,0,2,1,0,1,0,
"Ohio","Metropolitan Counties","Warren",1,0,0,1,0,0,0,1,1,0,0,0,
"Ohio","Nonmetropolitan Counties","Ashland",1,1,0,0,0,0,0,1,0,1,0,0,
"Ohio","Nonmetropolitan Counties","Ashtabula",1,1,0,0,0,0,0,1,0,0,1,0,
"Ohio","Nonmetropolitan Counties","Champaign",1,1,0,0,0,0,0,1,0,0,0,1,
"Ohio","Nonmetropolitan Counties","Fayette",1,0,1,0,0,0,0,1,0,1,0,0,
"Ohio","Nonmetropolitan Counties","Gallia",1,1,0,0,0,0,0,1,0,0,1,0,
"Ohio","Nonmetropolitan Counties","Highland",1,1,0,0,0,0,0,1,1,0,0,0,
"Ohio","Nonmetropolitan Counties","Mercer",1,0,1,0,0,0,0,1,0,1,0,0,
"Ohio","Nonmetropolitan Counties","Pike",1,1,0,0,0,0,0,1,0,1,0,0,
"Ohio","Nonmetropolitan Counties","Ross",1,1,0,0,0,0,0,1,0,1,0,0,
"Ohio","Other Agencies","Cleveland Metropolitan Park District",3,2,1,0,0,0,0,3,1,1,1,0,
"Ohio","Other Agencies","Ohio Department of Natural Resources",1,1,0,0,0,0,0,1,0,0,1,0,
"Oklahoma","Cities","Anadarko",1,1,0,0,0,0,0,1,0,0,1,0,"6,702"
"Oklahoma","Cities","Blanchard",1,0,1,0,0,0,0,1,0,1,0,0,"8,461"
"Oklahoma","Cities","Collinsville",2,2,0,0,0,0,0,2,0,1,0,1,"6,678"
"Oklahoma","Cities","Cushing",2,1,1,0,0,0,0,2,0,0,0,2,"7,874"
"Oklahoma","Cities","Heavener",1,0,0,1,0,0,0,1,1,0,0,0,"3,321"
"Oklahoma","Cities","Norman",2,1,0,1,0,0,0,2,1,0,1,0,"122,143"
"Oklahoma","Cities","Nowata",1,0,1,0,0,0,0,1,0,0,0,1,"3,747"
"Oklahoma","Cities","Oklahoma City",3,3,0,0,0,0,0,3,1,0,0,2,"641,681"
"Oklahoma","Cities","Perry",1,0,0,1,0,0,0,1,1,0,0,0,"5,091"
"Oklahoma","Cities","Tulsa",1,0,1,0,0,0,0,1,0,1,0,0,"405,748"
"Oklahoma","Cities","Union City",1,1,0,0,0,0,0,1,0,0,0,1,"2,004"
"Oklahoma","Cities","Woodward",1,0,0,1,0,0,0,1,0,0,0,1,"13,223"
"Oklahoma","Metropolitan Counties","Lincoln",1,1,0,0,0,0,0,1,0,0,1,0,
"Oklahoma","Metropolitan Counties","Okmulgee",1,1,0,0,0,0,0,1,0,1,0,0,
"Oklahoma","Metropolitan Counties","Wagoner",5,4,1,0,0,0,0,5,1,0,3,1,
"Oklahoma","Nonmetropolitan Counties","Craig",1,0,0,0,1,0,0,1,0,0,1,0,
"Oklahoma","Nonmetropolitan Counties","Delaware",3,2,0,0,1,0,0,3,0,1,2,0,
"Oklahoma","Nonmetropolitan Counties","Garvin",1,1,0,0,0,0,0,1,1,0,0,0,
"Oklahoma","Nonmetropolitan Counties","Kingfisher",1,1,0,0,0,0,0,1,1,0,0,0,
"Oklahoma","Nonmetropolitan Counties","Payne",1,0,0,0,1,0,0,1,0,0,0,1,
"Oklahoma","Nonmetropolitan Counties","Seminole",1,0,0,1,0,0,0,1,1,0,0,0,
"Oklahoma","Nonmetropolitan Counties","Woodward",1,1,0,0,0,0,0,1,0,0,1,0,
"Oregon","Cities","Ashland",2,1,0,1,0,0,0,2,1,0,0,1,"21,017"
"Oregon","Cities","Beaverton",2,2,0,0,0,0,0,2,0,0,0,2,"97,907"
"Oregon","Cities","Coos Bay",1,0,1,0,0,0,0,1,0,0,1,0,"16,224"
"Oregon","Cities","Cornelius",1,1,0,0,0,0,0,1,0,0,0,1,"12,402"
"Oregon","Cities","Corvallis",2,1,1,0,0,0,0,2,1,1,0,0,"56,061"
"Oregon","Cities","Eugene",38,27,5,4,1,0,1,38,2,12,11,13,"164,883"
"Oregon","Cities","Gervais",1,0,0,1,0,0,0,1,1,0,0,0,"2,663"
"Oregon","Cities","Gresham",6,4,1,1,0,0,0,6,2,1,1,2,"111,491"
"Oregon","Cities","Hood River",1,0,1,0,0,0,0,1,1,0,,,"7,719"
"Oregon","Cities","Lincoln City",3,0,3,0,0,0,0,3,0,0,0,3,"8,588"
"Oregon","Cities","Medford",1,0,0,1,0,0,0,1,0,1,0,0,"80,794"
"Oregon","Cities","Newberg-Dundee",1,1,0,0,0,0,0,1,0,1,0,0,"26,105"
"Oregon","Cities","Oregon City",2,2,0,0,0,0,0,2,1,1,0,0,"36,485"
"Oregon","Cities","Portland",10,5,3,2,0,0,0,10,2,2,4,2,"642,129"
"Oregon","Cities","Salem",8,4,2,2,0,0,0,8,3,1,2,2,"166,508"
"Oregon","Cities","Springfield",7,6,1,0,0,0,0,7,2,1,2,2,"61,164"
"Oregon","Cities","Talent",1,1,0,0,0,0,0,1,0,1,0,0,"6,483"
"Oregon","Cities","Tigard",3,2,1,0,0,0,0,3,0,1,0,2,"51,885"
"Oregon","Cities","Tualatin",1,0,0,1,0,0,0,1,0,1,0,0,"27,370"
"Oregon","Metropolitan Counties","Jackson",1,0,1,0,0,0,0,1,0,0,1,0,
"Oregon","Metropolitan Counties","Lane",1,1,0,0,0,0,0,1,0,1,0,0,
"Oregon","Metropolitan Counties","Washington",1,0,0,1,0,0,0,1,0,0,0,1,
"Oregon","Nonmetropolitan Counties","Crook",2,1,0,1,0,0,0,2,2,0,0,0,
"Oregon","Nonmetropolitan Counties","Hood River",1,0,1,0,0,0,0,1,1,0,0,0,
"Oregon","Nonmetropolitan Counties","Jefferson",1,0,0,1,0,0,0,1,0,0,1,0,
"Oregon","Nonmetropolitan Counties","Morrow",2,1,1,0,0,0,0,2,0,0,2,0,
"Oregon","Nonmetropolitan Counties","Umatilla",3,0,1,1,1,0,0,3,0,0,2,1,
"Oregon","Nonmetropolitan Counties","Union",1,1,0,0,0,0,0,1,0,1,0,0,
"Pennsylvania","Cities","Abington Township, Montgomery County",2,1,1,0,0,0,0,2,0,2,0,0,"55,623"
"Pennsylvania","Cities","Camp Hill",1,1,0,0,0,0,0,1,0,0,1,0,"7,929"
"Pennsylvania","Cities","Carlisle",1,0,0,1,0,0,0,1,0,1,0,0,"19,225"
"Pennsylvania","Cities","Ferguson Township",1,1,0,0,0,0,0,1,0,1,0,0,"19,222"
"Pennsylvania","Cities","Hamburg",1,1,0,0,0,0,0,1,0,0,0,1,"4,420"
"Pennsylvania","Cities","Johnstown",1,1,0,0,0,0,0,1,1,0,0,0,"21,227"
"Pennsylvania","Cities","Lancaster",1,1,0,0,0,0,0,1,0,1,0,0,"59,340"
"Pennsylvania","Cities","Mechanicsburg",2,2,0,0,0,0,0,2,0,0,0,2,"9,003"
"Pennsylvania","Cities","Philadelphia",18,7,4,7,0,0,0,18,3,3,2,10,"1,570,826"
"Pennsylvania","Cities","Pittsburgh",14,11,2,1,0,0,0,14,2,2,6,4,"302,443"
"Pennsylvania","Cities","Reading",1,1,0,0,0,0,0,1,1,0,0,0,"87,834"
"Pennsylvania","Cities","Scranton",2,1,1,0,0,0,0,2,0,1,1,0,"77,332"
"Pennsylvania","Cities","State College",3,2,0,0,1,0,0,3,2,,1,0,"58,119"
"Pennsylvania","Cities","Washington Township, Franklin County",1,1,0,0,0,0,0,1,1,0,0,0,"14,631"
"Pennsylvania","Cities","Whitemarsh Township",1,1,0,0,0,0,0,1,0,0,1,0,"17,721"
"Pennsylvania","Universities and Colleges","Pennsylvania State University, University Park",6,4,0,2,0,0,0,6,5,0,0,1,"47,307"
"Pennsylvania","Metropolitan Counties","Allegheny",1,1,0,0,0,0,0,1,0,1,0,0,
"Pennsylvania","State Police Agencies","State Police: Delaware County",1,1,0,0,0,0,0,1,0,0,0,1,
"Pennsylvania","State Police Agencies","State Police: Monroe County",1,0,1,0,0,0,0,1,1,0,0,0,
"Pennsylvania","State Police Agencies","State Police: Skippack",2,2,0,0,0,0,0,2,0,0,0,2,
"Rhode Island","Cities","Cranston",1,0,1,0,0,0,0,1,0,1,0,0,"81,162"
"Rhode Island","Cities","Pawtucket",2,1,1,0,0,0,0,2,0,1,0,1,"71,640"
"Rhode Island","Cities","Portsmouth",1,0,1,0,0,0,0,1,0,0,1,0,"17,362"
"Rhode Island","Cities","Providence",1,0,0,1,0,0,0,1,0,1,0,0,"179,340"
"Rhode Island","Cities","South Kingstown",1,0,1,0,0,0,0,1,0,0,1,0,"30,872"
"Rhode Island","Cities","Tiverton",1,1,0,0,0,0,0,1,0,0,0,1,"15,768"
"Rhode Island","Universities and Colleges","Brown University",2,0,1,1,0,0,0,2,1,1,0,0,"9,458"
"Rhode Island","Universities and Colleges","University of Rhode Island",1,0,1,0,0,0,0,1,1,0,0,0,"16,613"
"Rhode Island","State Police Agencies","State Police: Chepachet",1,0,0,0,1,0,0,1,1,0,0,0,
"Rhode Island","State Police Agencies","State Police: Lincoln",1,0,0,1,0,0,0,1,0,1,0,0,
"South Carolina","Cities","Andrews",1,1,0,0,0,0,0,1,0,0,0,1,"2,894"
"South Carolina","Cities","Blackville",1,0,1,0,0,0,0,1,1,0,0,0,"2,273"
"South Carolina","Cities","Chester",1,1,0,0,0,0,0,1,0,0,1,0,"5,462"
"South Carolina","Cities","Cottageville",1,1,0,0,0,0,0,1,0,0,1,0,733
"South Carolina","Cities","Florence",1,0,0,1,0,0,0,1,0,1,0,0,"38,382"
"South Carolina","Cities","Folly Beach",2,2,0,0,0,0,0,2,0,1,1,0,"2,806"
"South Carolina","Cities","Greer",1,1,0,0,0,0,0,1,0,1,0,0,"28,927"
"South Carolina","Cities","Moncks Corner",1,1,0,0,0,0,0,1,0,1,0,0,"10,298"
"South Carolina","Cities","North Myrtle Beach",1,1,0,0,0,0,0,1,0,0,0,1,"15,945"
"South Carolina","Cities","Pageland",1,1,0,0,0,0,0,1,0,1,0,0,"2,745"
"South Carolina","Cities","Simpsonville",1,1,0,0,0,0,0,1,0,1,0,0,"21,223"
"South Carolina","Universities and Colleges","Clemson University",1,1,0,0,0,0,0,1,0,0,0,1,"22,698"
"South Carolina","Universities and Colleges","Coastal Carolina University",1,0,0,0,1,0,0,1,0,0,0,1,"10,263"
"South Carolina","Universities and Colleges","Trident Technical College",1,1,0,0,0,0,0,1,0,0,0,1,"15,043"
"South Carolina","Metropolitan Counties","Anderson",1,1,0,0,0,0,0,1,0,1,0,0,
"South Carolina","Metropolitan Counties","Darlington",1,0,0,1,0,0,0,1,0,1,0,0,
"South Carolina","Metropolitan Counties","Greenville",1,1,0,0,0,0,0,1,0,0,1,0,
"South Carolina","Metropolitan Counties","Horry County Police Department",2,2,0,0,0,0,0,2,0,2,0,0,
"South Carolina","Metropolitan Counties","Sumter",1,0,0,1,0,0,0,1,0,1,0,0,
"South Carolina","Nonmetropolitan Counties","Abbeville",1,1,0,0,0,0,0,1,1,0,0,0,
"South Carolina","Nonmetropolitan Counties","Georgetown",1,1,0,0,0,0,0,1,1,0,0,0,
"South Dakota","Cities","Aberdeen",1,0,0,0,0,0,1,1,0,0,0,1,"28,498"
"South Dakota","Cities","Brandon",1,0,1,0,0,0,0,1,0,1,0,0,"10,042"
"South Dakota","Cities","Brookings",1,0,0,0,1,0,0,1,0,1,0,0,"23,971"
"South Dakota","Cities","Chamberlain",1,0,0,1,0,0,0,1,0,1,0,0,"2,383"
"South Dakota","Cities","Madison",1,0,0,1,0,0,0,1,0,0,1,0,"7,411"
"South Dakota","Cities","Rapid City",3,2,0,0,1,0,0,3,0,1,1,1,"74,573"
"South Dakota","Cities","Sioux Falls",4,2,1,1,0,0,0,4,0,2,0,2,"175,152"
"South Dakota","Metropolitan Counties","Meade",1,1,0,0,0,0,0,1,0,0,1,0,
"South Dakota","Metropolitan Counties","Minnehaha",2,1,0,1,0,0,0,2,0,1,1,0,
"South Dakota","Metropolitan Counties","Union",1,0,0,0,1,0,0,1,1,0,0,0,
"South Dakota","Nonmetropolitan Counties","Hamlin",1,0,0,1,0,0,0,1,0,1,0,0,
"South Dakota","Nonmetropolitan Counties","Jerauld",1,0,0,0,0,0,1,1,1,0,0,0,
"Tennessee","Cities","Alcoa",6,4,0,2,0,0,0,6,0,0,1,5,"9,503"
"Tennessee","Cities","Alexandria",2,2,0,0,0,0,0,2,0,0,2,0,978
"Tennessee","Cities","Bristol",1,1,0,0,0,0,0,1,0,0,1,0,"26,656"
"Tennessee","Cities","Chattanooga",3,1,2,0,0,0,0,3,1,1,0,1,"177,801"
"Tennessee","Cities","Clarksville",1,1,0,0,0,0,0,1,0,0,0,1,"152,526"
"Tennessee","Cities","Cleveland",4,4,0,0,0,0,0,4,1,0,2,1,"44,423"
"Tennessee","Cities","Coopertown",1,0,0,1,0,0,0,1,1,0,0,0,"4,426"
"Tennessee","Cities","Covington",2,0,1,0,1,0,0,2,0,1,1,0,"9,039"
"Tennessee","Cities","Cowan",1,0,0,0,1,0,0,1,0,1,0,0,"1,698"
"Tennessee","Cities","Dyersburg",1,1,0,0,0,0,0,1,0,0,0,1,"16,711"
"Tennessee","Cities","East Ridge",1,1,0,0,0,0,0,1,0,0,1,0,"21,311"
"Tennessee","Cities","Franklin",1,0,1,0,0,0,0,1,0,0,1,0,"74,771"
"Tennessee","Cities","Gallaway",2,2,0,0,0,0,0,2,2,0,0,0,654
"Tennessee","Cities","Greenbrier",1,1,0,0,0,0,0,1,1,0,0,0,"6,807"
