row_id,state,agency_type,agency_name,Quarter_1,Quarter_2,Quarter_3,Quarter_4,population,agency_with_state,lon,lat
7260,North Carolina,Cities,Lincolnton,0,0,0,0,10981,"Lincolnton, North Carolina",-81.2545251,35.473745
7282,North Carolina,Cities,Mint Hill,0,0,0,0,26221,"Mint Hill, North Carolina",-80.6570304,35.1735404
7288,North Carolina,Cities,Morrisville,0,0,0,0,24976,"Morrisville, North Carolina",-78.8255621,35.823483
7358,North Carolina,Cities,Shelby,0,0,0,0,20168,"Shelby, North Carolina",-81.5356463,35.2923513
7398,North Carolina,Cities,Wake Forest,0,0,0,0,39996,"Wake Forest, North Carolina",-78.50972279999999,35.9798734
7641,North Dakota,Cities,West Fargo,0,0,0,0,35389,"West Fargo, North Dakota",-96.89990569999999,46.8769487
7731,Ohio,Cities,Bowling Green,0,0,0,0,31404,"Bowling Green, Ohio",-83.6513229,41.3747744
7778,Ohio,Cities,Dover,0,0,0,0,12906,"Dover, Ohio",-81.4740054,40.5206198
7801,Ohio,Cities,Galion,0,0,0,0,10053,"Galion, Ohio",-82.78990259999999,40.7336687
7860,Ohio,Cities,Loveland,0,0,0,0,12691,"Loveland, Ohio",-84.26382600000001,39.2689476
7878,Ohio,Cities,Medina,0,0,NA,NA,26280,"Medina, Ohio",-81.8552196,41.143245
7900,Ohio,Cities,New Albany,0,0,0,0,10340,"New Albany, Ohio",-82.8087864,40.0811745
7901,Ohio,Cities,Newark,0,0,0,0,48055,"Newark, Ohio",-82.4012642,40.0581205
7915,Ohio,Cities,Niles,0,0,0,0,18538,"Niles, Ohio",-80.76535799999999,41.1828353
8208,Oklahoma,Cities,El Reno,0,0,0,0,18872,"El Reno, Oklahoma",-97.9550493,35.5322741
8251,Oklahoma,Cities,Lawton,0,0,0,NA,96420,"Lawton, Oklahoma",-98.39592909999999,34.6035669
8263,Oklahoma,Cities,McAlester,0,0,0,0,18300,"McAlester, Oklahoma",-95.76971309999999,34.9334298
8289,Oklahoma,Cities,Owasso,0,0,0,0,35551,"Owasso, Oklahoma",-95.8547119,36.2695388
8296,Oklahoma,Cities,Ponca City,0,0,0,0,24647,"Ponca City, Oklahoma",-97.0855948,36.706981
8313,Oklahoma,Cities,Shawnee,0,0,0,NA,31560,"Shawnee, Oklahoma",-96.9253004,35.3272928
8322,Oklahoma,Cities,Stillwater,0,0,0,0,49637,"Stillwater, Oklahoma",-97.0583681,36.1156071
8329,Oklahoma,Cities,Tahlequah,0,0,0,0,16764,"Tahlequah, Oklahoma",-94.969956,35.91537
8348,Oklahoma,Cities,Warr Acres,0,0,0,0,10505,"Warr Acres, Oklahoma",-97.6189304,35.5225567
8504,Oregon,Cities,Gladstone,0,0,0,0,12083,"Gladstone, Oregon",-122.5973104,45.3842943
8515,Oregon,Cities,La Grande,0,0,0,0,13071,"La Grande, Oregon",-118.0877188,45.3245771
8530,Oregon,Cities,Pendleton,0,0,0,0,16927,"Pendleton, Oregon",-118.7885967,45.672075
8636,Pennsylvania,Cities,Allentown,0,0,0,0,120615,"Allentown, Pennsylvania",-75.4714098,40.6022939
8686,Pennsylvania,Cities,Bethlehem,0,0,0,0,74869,"Bethlehem, Pennsylvania",-75.37045789999999,40.6259316
8722,Pennsylvania,Cities,Buffalo Valley Regional,0,0,0,0,12284,"Buffalo Valley Regional, Pennsylvania",-76.9035449,40.9607361
8752,Pennsylvania,Cities,Central Bucks Regional,0,0,0,0,15380,"Central Bucks Regional, Pennsylvania",-75.1321471,40.3102813
8756,Pennsylvania,Cities,Cheltenham Township,0,0,0,0,37064,"Cheltenham Township, Pennsylvania",-75.1370254,40.0812601
8888,Pennsylvania,Cities,Emmaus,0,0,0,0,11398,"Emmaus, Pennsylvania",-75.4968502,40.5395421
8904,Pennsylvania,Cities,"Falls Township, Bucks County",0,0,0,0,33823,"Falls Township, Bucks County, Pennsylvania",-74.7922202,40.1608295
8969,Pennsylvania,Cities,Hatfield Township,0,0,0,0,20925,"Hatfield Township, Pennsylvania",-75.2770721,40.279743
8992,Pennsylvania,Cities,Horsham Township,0,0,0,0,26669,"Horsham Township, Pennsylvania",-75.1285061,40.1784422
9161,Pennsylvania,Cities,Montgomery Township,0,0,0,0,26272,"Montgomery Township, Pennsylvania",-75.2362381,40.2394356
9199,Pennsylvania,Cities,New Britain Township,0,0,0,NA,11269,"New Britain Township, Pennsylvania",-75.2070644,40.3106297
9213,Pennsylvania,Cities,"Newtown Township, Bucks County",0,0,0,0,22914,"Newtown Township, Bucks County, Pennsylvania",-74.95594799999999,40.24265159999999
9214,Pennsylvania,Cities,"Newtown Township, Delaware County",0,0,0,0,12864,"Newtown Township, Delaware County, Pennsylvania",-75.4007058,39.9868904
9286,Pennsylvania,Cities,"Penn Township, York County",0,0,0,0,16243,"Penn Township, York County, Pennsylvania",-76.958545,39.8001757
9333,Pennsylvania,Cities,"Richland Township, Bucks County",0,0,0,0,13176,"Richland Township, Bucks County, Pennsylvania",-75.35287790000001,40.4742555
9334,Pennsylvania,Cities,"Richland Township, Cambria County",0,0,0,0,12140,"Richland Township, Cambria County, Pennsylvania",-78.8269385,40.2856786
9559,Pennsylvania,Cities,West Goshen Township,0,0,0,0,23398,"West Goshen Township, Pennsylvania",-75.5917092,39.9790406
9597,Pennsylvania,Cities,Wilkes-Barre,0,0,NA,NA,40640,"Wilkes-Barre, Pennsylvania",-75.88130749999999,41.2459149
10150,South Carolina,Cities,Conway,0,0,0,0,21874,"Conway, South Carolina",-79.0478143,33.8360034
10171,South Carolina,Cities,Gaffney,0,0,0,0,12568,"Gaffney, South Carolina",-81.64981949999999,35.0717945
10181,South Carolina,Cities,Hanahan,0,0,0,0,22357,"Hanahan, South Carolina",-80.0031833,32.9305786
10217,South Carolina,Cities,Myrtle Beach,0,0,0,0,31864,"Myrtle Beach, South Carolina",-78.8866943,33.6890603
10223,South Carolina,Cities,North Augusta,0,0,0,0,22755,"North Augusta, South Carolina",-81.9651152,33.5018026
10226,South Carolina,Cities,Orangeburg,0,0,0,0,13365,"Orangeburg, South Carolina",-80.8556476,33.4918203
10575,South Dakota,Cities,Spearfish,0,0,0,0,11429,"Spearfish, South Dakota",-103.8593697,44.4908172
10646,Tennessee,Cities,Athens,0,0,0,0,13717,"Athens, Tennessee",-84.5929898,35.4428512
10650,Tennessee,Cities,Bartlett,0,0,0,0,58897,"Bartlett, Tennessee",-89.8739753,35.2045328
10713,Tennessee,Cities,Gallatin,0,0,0,0,35154,"Gallatin, Tennessee",-86.4466599,36.3883809
10760,Tennessee,Cities,McMinnville,0,0,0,0,13789,"McMinnville, Tennessee",-85.7801453,35.6865889
10814,Tennessee,Cities,Smyrna,0,0,0,0,48016,"Smyrna, Tennessee",-86.5186045,35.9828412
10824,Tennessee,Cities,Springfield,0,0,0,0,16873,"Springfield, Tennessee",-86.8849984,36.5092118
11063,Texas,Cities,Alvin,0,0,0,0,26100,"Alvin, Texas",-95.24410089999999,29.4238472
11090,Texas,Cities,Beeville,0,0,0,0,13362,"Beeville, Texas",-97.7483312,28.4008319
11092,Texas,Cities,Bellmead,0,0,0,0,10212,"Bellmead, Texas",-97.1088903,31.5940545
11095,Texas,Cities,Benbrook,0,0,0,0,22906,"Benbrook, Texas",-97.4605759,32.673188
11138,Texas,Cities,Carrollton,0,0,0,0,136095,"Carrollton, Texas",-96.8899636,32.9756415
11213,Texas,Cities,El Campo,0,0,0,0,11604,"El Campo, Texas",-96.2696867,29.19664049999999
11250,Texas,Cities,Garland,0,0,0,0,238859,"Garland, Texas",-96.63888329999999,32.912624
11289,Texas,Cities,Henderson,0,0,0,0,13491,"Henderson, Texas",-94.7993802,32.1532156
11312,Texas,Cities,Humble,0,0,0,0,15770,"Humble, Texas",-95.26215529999999,29.99883119999999
11314,Texas,Cities,Huntsville,0,0,0,0,41390,"Huntsville, Texas",-95.55077709999999,30.7235263
11326,Texas,Cities,Jacinto City,0,0,0,0,10825,"Jacinto City, Texas",-95.2338233,29.7674495
11452,Texas,Cities,Nacogdoches,0,0,0,0,34079,"Nacogdoches, Texas",-94.6554874,31.6035129
11506,Texas,Cities,Pharr,0,0,0,0,77744,"Pharr, Texas",-98.1836216,26.1947962
11517,Texas,Cities,Portland,0,0,0,0,16340,"Portland, Texas",-97.3238805,27.8772463
11518,Texas,Cities,Port Lavaca,0,0,0,0,12458,"Port Lavaca, Texas",-96.6260892,28.6149968
11519,Texas,Cities,Port Neches,0,0,0,0,12741,"Port Neches, Texas",-93.9585067,29.9913244
11567,Texas,Cities,Sachse,0,0,0,0,25467,"Sachse, Texas",-96.5952703,32.9762327
11585,Texas,Cities,Seguin,0,0,0,0,28319,"Seguin, Texas",-97.9647269,29.5688411
12111,Utah,Cities,Kaysville,0,0,0,0,31055,"Kaysville, Utah",-111.9385521,41.0352216
12660,Washington,Cities,East Wenatchee,0,0,0,0,13746,"East Wenatchee, Washington",-120.2931263,47.41568239999999
13126,Wisconsin,Cities,Baraboo,0,0,0,0,12174,"Baraboo, Wisconsin",-89.74429060000001,43.4710944
13202,Wisconsin,Cities,Everest Metropolitan,0,0,0,0,17318,"Everest Metropolitan, Wisconsin",-89.5561013,44.9088566
13218,Wisconsin,Cities,Germantown,0,0,0,0,20042,"Germantown, Wisconsin",-88.1103691,43.2286174
13222,Wisconsin,Cities,Grafton,0,0,0,0,11532,"Grafton, Wisconsin",-87.9534226,43.3197265
13237,Wisconsin,Cities,Hobart-Lawrence,0,0,0,0,13793,"Hobart-Lawrence, Wisconsin",-88.1584129,44.3939376
13248,Wisconsin,Cities,Kaukauna,0,0,0,0,15928,"Kaukauna, Wisconsin",-88.27205029999999,44.2780432
13270,Wisconsin,Cities,Marinette,0,0,0,0,10771,"Marinette, Wisconsin",-87.6306623,45.0999849
13280,Wisconsin,Cities,Menomonee Falls,0,0,0,0,36218,"Menomonee Falls, Wisconsin",-88.1173132,43.1788967
13281,Wisconsin,Cities,Menomonie,0,0,0,0,16308,"Menomonie, Wisconsin",-91.9193422,44.8755183
13364,Wisconsin,Cities,Shorewood,0,0,0,0,13319,"Shorewood, Wisconsin",-87.8875848,43.0891787
702,California,Universities and Colleges,Allan Hancock College,0,0,0,0,10949,"Allan Hancock College, California",-120.4189337,34.9446133
717,California,Universities and Colleges,Contra Costa Community College,0,0,0,0,34910,"Contra Costa Community College, California",-122.1350567,38.0190911
720,California,Universities and Colleges,Irvine Valley College,0,0,0,0,13183,"Irvine Valley College, California",-117.7779044,33.6754001
2403,Illinois,Universities and Colleges,University of Illinois: Urbana,0,0,0,0,45842,"University of Illinois: Urbana, Illinois",-88.2271615,40.1019523
3083,Kansas,Universities and Colleges,Fort Hays State University,0,0,0,0,14210,"Fort Hays State University, Kansas",-99.3444887,38.8714463
3389,Kentucky,Universities and Colleges,Morehead State University,0,0,0,0,10872,"Morehead State University, Kentucky",-83.4310035,38.18943
3390,Kentucky,Universities and Colleges,Northern Kentucky University,0,0,0,0,14699,"Northern Kentucky University, Kentucky",-84.4643828,39.0318034
4591,Michigan,Universities and Colleges,Grand Rapids Community College,0,0,0,0,14926,"Grand Rapids Community College, Michigan",-85.66668519999999,42.9664663
5497,Missouri,Universities and Colleges,Southeast Missouri State University,0,0,0,0,11987,"Southeast Missouri State University, Missouri",-89.52804379999999,37.3148783
5505,Missouri,Universities and Colleges,Washington University,0,0,0,0,14688,"Washington University, Missouri",-90.31079620000001,38.6487895
5690,Montana,Universities and Colleges,University of Montana,0,0,0,0,13044,"University of Montana, Montana",-113.9852081,46.8600672
5991,Nevada,Universities and Colleges,Reno,0,0,0,0,20898,"Reno, Nevada",-119.8138027,39.5296329
8376,Oklahoma,Universities and Colleges,Main Campus,0,0,0,NA,25930,"Main Campus, Oklahoma",-97.62026329999999,35.3982943
11735,Texas,Universities and Colleges,Southern Methodist University,0,0,0,0,11643,"Southern Methodist University, Texas",-96.78451749999999,32.8412178
11737,Texas,Universities and Colleges,Stephen F. Austin State University,0,0,0,0,12606,"Stephen F. Austin State University, Texas",-94.6462581,31.6219236
11763,Texas,Universities and Colleges,Downtown Campus,0,0,0,0,14262,"Downtown Campus, Texas",-98.5027382,29.4237599
11769,Texas,Universities and Colleges,Arlington,0,0,0,0,41988,"Arlington, Texas",-97.10806559999999,32.735687
12158,Utah,Universities and Colleges,Weber State University,0,NA,NA,NA,25955,"Weber State University, Utah",-111.9418739,41.1924454
12406,Virginia,Universities and Colleges,Northern Virginia Community College,0,0,0,0,52078,"Northern Virginia Community College, Virginia",-77.1764149,38.7636242
2,Alabama,Cities,Auburn,0,0,0,0,63871,"Auburn, Alabama",-85.48078249999999,32.6098566
4,Alabama,Cities,Enterprise,0,0,NA,NA,28227,"Enterprise, Alabama",-85.85521609999999,31.3151708
6,Alabama,Cities,Fairhope,0,0,0,0,19470,"Fairhope, Alabama",-87.9033261,30.5229719
7,Alabama,Cities,Gadsden,0,0,0,0,35927,"Gadsden, Alabama",-86.0066386,34.014264
9,Alabama,Cities,Jasper,0,0,0,0,14009,"Jasper, Alabama",-87.2775053,33.8312185
12,Alabama,Cities,Mobile,0,0,0,0,249921,"Mobile, Alabama",-88.0398912,30.6953657
15,Alabama,Cities,Prattville,0,0,0,0,35698,"Prattville, Alabama",-86.4596966,32.4640245
21,Alabama,Cities,Trussville,0,0,NA,0,21229,"Trussville, Alabama",-86.60887559999999,33.6198251
22,Alabama,Cities,Tuscaloosa,0,0,0,0,99925,"Tuscaloosa, Alabama",-87.56917349999999,33.2098407
30,Alaska,Cities,Fairbanks,0,0,0,0,32456,"Fairbanks, Alaska",-147.7163888,64.8377778
54,Arizona,Cities,Avondale,0,0,0,0,81605,"Avondale, Arizona",-112.3496021,33.4355977
56,Arizona,Cities,Camp Verde,0,0,NA,0,11213,"Camp Verde, Arizona",-111.8543178,34.5636358
57,Arizona,Cities,Casa Grande,0,0,0,0,51995,"Casa Grande, Arizona",-111.7733902,32.9110027
61,Arizona,Cities,Coolidge,0,0,0,NA,12387,"Coolidge, Arizona",-111.517624,32.977839
62,Arizona,Cities,Cottonwood,0,0,0,0,11932,"Cottonwood, Arizona",-112.0098791,34.7391876
64,Arizona,Cities,El Mirage,0,0,0,0,34376,"El Mirage, Arizona",-112.3246042,33.6130942
65,Arizona,Cities,Eloy,0,NA,NA,NA,17110,"Eloy, Arizona",-111.554844,32.7558962
66,Arizona,Cities,Flagstaff,0,0,0,0,71179,"Flagstaff, Arizona",-111.651302,35.1982836
69,Arizona,Cities,Goodyear,0,0,0,0,82018,"Goodyear, Arizona",-112.3576567,33.4353394
73,Arizona,Cities,Lake Havasu City,0,0,0,NA,53746,"Lake Havasu City, Arizona",-114.3224548,34.483901
74,Arizona,Cities,Marana,0,0,0,0,42808,"Marana, Arizona",-111.2224422,32.436381
76,Arizona,Cities,Nogales,0,0,0,0,20143,"Nogales, Arizona",-110.9342532,31.3403775
77,Arizona,Cities,Oro Valley,0,0,0,0,44089,"Oro Valley, Arizona",-110.966488,32.3909071
79,Arizona,Cities,Paradise Valley,0,0,0,0,14155,"Paradise Valley, Arizona",-111.9426452,33.5311541
81,Arizona,Cities,Payson,0,0,0,0,15351,"Payson, Arizona",-111.3251355,34.2308684
82,Arizona,Cities,Peoria,0,0,NA,NA,174797,"Peoria, Arizona",-112.2373779,33.5805955
84,Arizona,Cities,Prescott,0,0,0,0,42321,"Prescott, Arizona",-112.4685025,34.5400242
85,Arizona,Cities,San Luis,0,0,0,0,32227,"San Luis, Arizona",-114.7821796,32.4869996
86,Arizona,Cities,Sedona,NA,0,0,NA,10457,"Sedona, Arizona",-111.7609896,34.8697395
87,Arizona,Cities,Show Low,0,0,0,0,10892,"Show Low, Arizona",-110.0298327,34.2542084
88,Arizona,Cities,Sierra Vista,0,0,0,0,42988,"Sierra Vista, Arizona",-110.2772856,31.5455001
90,Arizona,Cities,Somerton,0,0,0,0,15196,"Somerton, Arizona",-114.709677,32.5964404
92,Arizona,Cities,Surprise,0,0,0,0,130679,"Surprise, Arizona",-112.3679279,33.6292337
133,Arkansas,Cities,Batesville,0,0,0,0,10732,"Batesville, Arkansas",-91.6409721,35.769799
138,Arkansas,Cities,Benton,0,0,0,0,34920,"Benton, Arkansas",-92.586828,34.5645371
139,Arkansas,Cities,Bentonville,0,0,0,0,46458,"Bentonville, Arkansas",-94.2088172,36.3728538
143,Arkansas,Cities,Blytheville,0,0,0,0,14523,"Blytheville, Arkansas",-89.9189753,35.9272953
151,Arkansas,Cities,Cabot,0,0,0,0,25927,"Cabot, Arkansas",-92.0165336,34.974532
153,Arkansas,Cities,Camden,0,0,0,0,11191,"Camden, Arkansas",-92.8343294,33.5845581
158,Arkansas,Cities,Centerton,0,0,0,0,12584,"Centerton, Arkansas",-94.2852085,36.359799
185,Arkansas,Cities,El Dorado,0,0,0,0,18297,"El Dorado, Arkansas",-92.6662674,33.20763
193,Arkansas,Cities,Fayetteville,0,0,0,0,84726,"Fayetteville, Arkansas",-94.17185420000001,36.082156
196,Arkansas,Cities,Forrest City,0,0,0,0,14544,"Forrest City, Arkansas",-90.7898342,35.0081474
216,Arkansas,Cities,Helena-West Helena,0,0,0,0,10898,"Helena-West Helena, Arkansas",-90.58999999999999,34.5291
226,Arkansas,Cities,Jonesboro,0,0,0,0,75230,"Jonesboro, Arkansas",-90.704279,35.84229670000001
244,Arkansas,Cities,Magnolia,0,0,0,0,11642,"Magnolia, Arkansas",-93.239334,33.2670725
248,Arkansas,Cities,Marion,0,0,0,0,12270,"Marion, Arkansas",-90.1964835,35.2145336
252,Arkansas,Cities,Maumelle,0,0,0,0,18068,"Maumelle, Arkansas",-92.4043219,34.8667565
270,Arkansas,Cities,North Little Rock,0,0,0,0,67344,"North Little Rock, Arkansas",-92.2670941,34.769536
281,Arkansas,Cities,Pine Bluff,0,0,0,0,43976,"Pine Bluff, Arkansas",-92.00319549999999,34.2284312
298,Arkansas,Cities,Siloam Springs,0,0,0,0,16277,"Siloam Springs, Arkansas",-94.54049619999999,36.1881365
305,Arkansas,Cities,Texarkana,0,0,0,0,30429,"Texarkana, Arkansas",-94.0376881,33.4417915
405,California,Cities,Albany,0,0,0,0,19975,"Albany, California",-122.2977475,37.88687
411,California,Cities,Apple Valley,0,0,0,0,72757,"Apple Valley, California",-117.1858759,34.5008311
412,California,Cities,Arcadia,0,0,0,0,58816,"Arcadia, California",-118.0353449,34.1397292
414,California,Cities,Artesia,0,0,0,0,17049,"Artesia, California",-118.0831212,33.8658484
416,California,Cities,Atascadero,0,0,0,0,30108,"Atascadero, California",-120.6707255,35.4894169
421,California,Cities,Avenal,0,0,0,0,12941,"Avenal, California",-120.1290272,36.0041223
425,California,Cities,Beaumont,0,0,0,0,45249,"Beaumont, California",-116.977248,33.9294606
434,California,Cities,Blythe,0,0,0,0,18961,"Blythe, California",-114.5882607,33.6177725
443,California,Cities,California City,0,0,0,0,13244,"California City, California",-117.9859038,35.125801
447,California,Cities,Carlsbad,0,0,0,0,115040,"Carlsbad, California",-117.3505939,33.1580933
457,California,Cities,Colton,0,0,0,0,55100,"Colton, California",-117.3136547,34.0739016
464,California,Cities,Costa Mesa,0,0,0,0,113816,"Costa Mesa, California",-117.9188221,33.6412156
468,California,Cities,Cudahy,0,0,0,0,24411,"Cudahy, California",-118.1853486,33.9605701
470,California,Cities,Daly City,0,0,0,0,107640,"Daly City, California",-122.4702079,37.6879241
476,California,Cities,Dinuba,0,0,0,0,24156,"Dinuba, California",-119.3870656,36.5432837
480,California,Cities,Duarte,0,0,0,0,22120,"Duarte, California",-117.9772873,34.1394513
483,California,Cities,El Cajon,0,0,0,0,104483,"El Cajon, California",-116.9625269,32.7947731
484,California,Cities,El Centro,0,0,0,0,44213,"El Centro, California",-115.5630514,32.792
485,California,Cities,El Cerrito,0,0,0,0,25222,"El Cerrito, California",-122.310765,37.9161326
491,California,Cities,Exeter,0,0,0,0,10589,"Exeter, California",-119.1420517,36.2960613
499,California,Cities,Foster City,0,0,0,0,34081,"Foster City, California",-122.2710788,37.5585465
500,California,Cities,Fountain Valley,0,0,0,0,57291,"Fountain Valley, California",-117.9544069,33.7090212
502,California,Cities,Galt,0,0,0,0,25638,"Galt, California",-121.2999485,38.2546373
503,California,Cities,Gardena,0,0,0,0,60770,"Gardena, California",-118.3089624,33.8883487
504,California,Cities,Gilroy,0,0,0,0,54130,"Gilroy, California",-121.5682751,37.0057816
505,California,Cities,Glendora,0,0,0,0,52380,"Glendora, California",-117.865339,34.1361187
508,California,Cities,Grand Terrace,0,0,0,0,12545,"Grand Terrace, California",-117.3136544,34.0339031
515,California,Cities,Healdsburg,0,0,0,0,11830,"Healdsburg, California",-122.8691609,38.6104658
517,California,Cities,Hercules,0,0,0,0,25553,"Hercules, California",-122.2885808,38.0171441
518,California,Cities,Hermosa Beach,0,0,0,0,19930,"Hermosa Beach, California",-118.3995194,33.8622366
519,California,Cities,Hesperia,0,0,0,0,93888,"Hesperia, California",-117.3008784,34.4263886
530,California,Cities,Inglewood,0,0,0,0,112059,"Inglewood, California",-118.3531311,33.9616801
536,California,Cities,Kerman,0,0,0,0,14654,"Kerman, California",-120.059879,36.72355719999999
538,California,Cities,La Canada Flintridge,0,0,0,0,20659,"La Canada Flintridge, California",-118.2000277,34.2068182
540,California,Cities,Laguna Hills,0,0,0,0,32045,"Laguna Hills, California",-117.6986604,33.5916433
542,California,Cities,Laguna Woods,0,0,0,0,16473,"Laguna Woods, California",-117.7251162,33.6101702
544,California,Cities,Lake Forest,0,0,0,0,83511,"Lake Forest, California",-117.6861023,33.6469437
547,California,Cities,La Palma,0,0,0,0,15975,"La Palma, California",-118.0461393,33.8463218
548,California,Cities,La Quinta,0,0,0,0,41058,"La Quinta, California",-116.3100095,33.6633573
549,California,Cities,La Verne,0,0,0,0,33011,"La Verne, California",-117.7678355,34.1008426
550,California,Cities,Lawndale,0,0,0,0,33560,"Lawndale, California",-118.3525744,33.887237
551,California,Cities,Lemon Grove,0,0,0,0,26981,"Lemon Grove, California",-117.0314172,32.7425516
552,California,Cities,Lemoore,0,0,0,0,25875,"Lemoore, California",-119.7829107,36.3007835
553,California,Cities,Lincoln,0,0,0,0,47206,"Lincoln, California",-121.2930079,38.891565
554,California,Cities,Lindsay,0,0,0,0,13533,"Lindsay, California",-119.08816,36.2030064
